%                      File README
%                      -----------
% 
% smoothmeth  A collection of the data sets used in the book "Smoothing
%             Methods in Statistics," by Jeffrey S. Simonoff,
%             Springer-Verlag, New York, 1996. Submitted by Jeff
%             Simonoff (jsimonoff@stern.nyu.edu).
% 
% 
% This submission consists of 37 files, plus this README file.
% Each file represents a data set analyzed in the book.
% The names of the files correspond to the names given in
% the book. The data files are written in plain ASCII (character)
% text. Missing values are represented by "M" in all data files.
% 
% Several of the files include an alphabetic (labeling) variable. It is
% likely that these files would have to be input into a package using fixed,
% rather than free, format. The relevant files, along with appropriate
% Fortran format statements, are as follows:
% 
%    adptvisa.dat: (f10.4,4x,f7.4,3x,a20)
% 
%    airaccid.dat: (i3,3x,a34)
% 
%    basesal.dat : (f8.1,4x,a17)
% 
%    baskball.dat: (f7.4,4x,f6.4,3x,i3,4x,f5.2,3x,i2,3x,a17)
% 
%    cars93.dat  : (f5.1,2x,i2,2x,i2,3x,f3.1,2x,i3,3x,f4.1,2x,i4,2x,a21)
% 
%    elusage.dat : (i4,3x,f7.3,2x,a7)
% 
%    hckshoot.dat: (f7.3,4x,i1,4x,a20)
% 
%    jantemp.dat : (i6,3x,a30)
% 
%    marathon.dat: (f10.2,4x,a27)
% 
%    newscirc.dat: (f8.2,3x,f7.2,2x,a25)
% 
%    racial.dat  : (f7.4,4x,a32)
% 
%    safewatr.dat: (i5,3x,i3,3x,a26)
% 
%    schlvote.dat: (i3,4x,f5.2,2x,i8,4x,f4.1,5x,f5.2,2x,i7,2x,a25)
% 
% Description of data sources, and further information about the data sets,
% can be found in the "Descriptions of the data sets" section of the book.
% Pointing a World Wide Web browser to the URL
% 
%             http://www.stern.nyu.edu/SOR/SmoothMeth
% 
% will provide access to a site devoted to the book.
% 
% NOTICE: These datasets may be used freely for scientific,
% educational and/or non-commercial purposes, provided suitable
% acknowledgment is given (by citing the reference above).
% 
%
% File: ../data/smoothmeth/sulfate.dat
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation smoothmeth-sulfate

@attribute col_1 REAL
@attribute col_2 REAL

@data
2682.623,0.020
3053.084,0.049
2942.337,0.048
2781.341,-0.186
1512.931,-0.066
1676.027,0.049
1488.780,0.090
1434.880,0.064
1424.173,-0.068
1755.707,0.048
1116.875,0.020
1342.143,-0.187
940.032,0.106
692.247,-0.179
2486.206,-0.022
281.156,0.393
476.499,0.145
472.603,0.092
588.126,0.074
529.508,0.177
2169.388,-0.070
2366.993,-0.015
2052.557,0.249
2737.764,-0.157
3114.380,-0.248
3003.088,0.174
2841.150,0.408
1569.905,-0.105
1737.708,0.249
1550.417,-0.099
1494.850,0.235
1486.320,0.169
1812.737,0.075
1058.204,0.065
1282.791,0.031
878.251,0.369
632.503,0.183
2549.627,-0.038
302.156,0.214
506.823,0.236
494.133,0.245
62.879,0.428
1055.220,-0.070
898.428,-0.018
2334.258,0.216
2616.628,-0.073
2303.257,0.145
2910.750,-0.264
3170.732,-0.197
3072.717,0.148
2932.302,0.202
1733.697,-0.041
1791.884,0.082
1611.781,-0.009
1604.155,0.210
1531.186,0.094
1968.666,0.015
1416.123,-0.144
1622.894,-0.158
1188.725,0.155
1002.718,0.026
2524.600,-0.130
213.291,0.100
153.169,0.356
78.309,0.231
490.716,0.406
502.686,0.546
1160.815,0.091
410.323,0.225
1458.918,0.245
1724.118,0.023
1413.760,0.070
2031.027,0.025
2364.444,0.114
2255.831,0.004
2099.269,-0.062
857.228,0.190
993.273,0.402
806.722,0.182
757.052,0.189
744.363,-0.021
1096.548,0.076
1722.018,0.128
1949.596,0.024
1585.337,0.207
1322.312,0.198
1806.611,-0.087
738.255,0.150
748.230,0.156
811.423,0.191
680.556,0.281
741.784,0.187
883.541,0.202
637.723,0.236
859.081,0.011
2500.207,0.160
2701.975,-0.209
2386.842,0.249
3071.578,-0.178
3433.374,-0.003
3324.073,0.079
3165.154,-0.024
1897.546,0.007
2047.027,0.216
1859.491,0.215
1813.416,-0.113
1790.653,0.014
2140.837,-0.087
929.727,0.159
1135.837,-0.237
702.604,0.144
524.079,0.034
2845.115,-0.170
401.760,0.127
582.376,0.372
528.316,0.204
383.942,0.420
331.680,0.448
486.445,0.559
1054.106,0.366
665.826,0.227
1038.327,0.127
2695.616,-0.060
2885.244,-0.202
2570.647,0.202
3265.948,-0.388
3637.795,-0.072
3527.617,-0.077
3367.159,-0.041
2093.769,-0.126
2249.497,-0.007
2061.596,0.134
2013.586,-0.044
1993.069,-0.024
2337.415,-0.320
820.402,-0.116
1007.463,-0.008
575.952,0.268
467.749,0.178
3049.984,-0.324
592.367,0.093
755.288,0.007
692.969,-0.161
577.904,0.309
521.345,0.470
637.903,0.507
1254.082,0.192
201.130,0.423
527.388,0.224
748.201,0.080
2094.075,0.174
2092.680,-0.092
1815.951,-0.017
2585.466,0.084
3152.020,0.109
3024.501,0.035
2835.612,0.192
1606.075,0.170
1932.802,0.032
1772.028,-0.002
1648.949,0.301
1749.204,-0.024
1811.791,0.146
948.293,-0.034
1122.370,0.259
993.246,0.090
807.803,0.308
2770.724,-0.039
1205.997,0.073
1395.515,0.050
1397.409,0.116
924.716,0.037
910.984,0.090
1413.379,0.052
1152.221,0.095
1097.768,0.083
1172.637,0.004
1274.323,0.178
1675.417,-0.102
3301.202,-0.286
3526.014,0.148
3207.919,0.144
3881.324,-0.032
4196.839,-0.085
4093.408,-0.147
3943.473,0.057
2691.356,-0.151
2797.081,-0.087
2611.561,-0.140
2586.165,0.015
2534.241,-0.030
2934.834,-0.172
1176.939,0.242
1267.547,0.134
950.262,0.479
1011.861,0.463
3554.671,-0.132
1092.435,0.253
1162.275,0.139
1086.883,0.382
1191.580,0.145
1144.457,0.297
1009.159,-0.154
1828.125,-0.041
814.690,-0.196
654.908,0.165
1801.819,0.086
2171.459,-0.090
2391.279,-0.113
3855.257,0.200
4171.663,-0.117
3852.913,-0.123
4440.222,0.241
4608.325,-0.080
4523.813,0.062
4403.381,0.110
3253.984,-0.183
3250.082,-0.111
3081.326,0.102
3101.821,0.104
2993.023,0.140
3485.027,-0.039
2117.170,-0.157
2194.109,-0.091
1890.023,-0.033
1929.671,0.161
3881.028,-0.161
1698.448,-0.054
1650.292,-0.061
1587.580,-0.095
1908.539,-0.182
1881.690,-0.024
1518.131,-0.091
2406.773,-0.083
1597.415,-0.123
1504.118,0.006
2688.109,-0.029
936.696,-0.030
2191.549,-0.162
2465.703,-0.181
3970.678,0.238
4273.116,-0.050
3952.609,-0.061
4558.189,-0.022
4748.456,0.056
4661.015,-0.040
4535.930,0.185
3364.132,-0.216
3376.630,0.079
3204.310,-0.082
3218.236,-0.101
3116.882,0.011
3598.748,-0.029
2091.141,0.000
2150.875,-0.072
1873.985,0.196
1937.244,0.231
4027.573,0.017
1783.561,-0.083
1753.073,0.003
1686.971,-0.036
1976.755,0.132
1945.216,0.164
1614.439,0.243
2507.030,0.144
1645.801,0.222
1533.835,0.226
2716.735,0.146
924.336,0.107
171.777,0.290
1524.164,0.010
1366.062,0.014
2628.609,-0.303
2968.159,0.005
2661.733,-0.028
3198.085,-0.010
3353.537,-0.008
3269.394,-0.039
3150.869,-0.248
2049.854,0.009
2020.716,0.114
1857.966,-0.176
1887.828,-0.168
1770.118,-0.110
2268.677,0.202
1806.513,-0.044
1991.784,0.083
1562.226,0.050
1424.250,-0.122
2649.747,0.095
705.941,0.058
550.801,0.058
522.759,-0.050
985.327,0.121
995.691,-0.040
494.305,-0.090
1257.204,-0.126
904.003,-0.203
986.328,-0.186
1908.068,-0.151
1054.199,0.070
1209.607,0.027
1342.700,-0.187
1156.868,0.146
1066.621,0.051
2492.549,-0.086
2784.348,-0.109
2471.098,-0.090
3069.405,-0.103
3309.074,-0.045
3213.834,0.068
3077.698,-0.098
1893.723,0.338
1935.090,0.019
1757.727,-0.060
1757.720,0.064
1675.051,0.094
2126.769,0.081
1460.445,0.056
1655.562,-0.242
1221.748,-0.341
1065.462,-0.206
2647.044,-0.309
373.965,0.057
302.114,0.027
236.666,0.189
639.162,-0.071
640.957,0.181
170.158,0.135
1048.497,-0.091
541.922,0.144
648.837,0.367
1550.568,-0.071
900.811,-0.038
1349.473,0.005
1449.378,-0.117
367.163,0.016
1359.164,0.014
1188.135,-0.153
2497.651,0.067
2820.646,0.156
2511.843,0.182
3070.295,0.007
3259.765,-0.020
3170.870,0.028
3044.944,-0.183
1910.717,-0.080
1907.839,-0.028
1738.770,0.035
1757.498,-0.233
1652.567,-0.069
2135.048,-0.075
1671.955,0.081
1865.877,0.108
1432.421,-0.100
1276.604,0.084
2573.605,0.087
526.759,0.267
374.247,0.501
343.102,0.585
806.793,0.278
819.144,0.136
316.545,0.182
1098.309,0.138
752.661,0.208
857.958,0.014
1730.534,-0.198
1031.832,0.236
1324.896,0.137
1445.233,-0.035
179.671,0.212
211.633,0.152
1688.373,-0.002
1354.664,-0.109
2394.091,0.095
2768.296,-0.176
2474.110,0.030
2948.605,-0.259
3047.743,0.064
2970.743,-0.155
2864.116,-0.273
1845.478,-0.241
1761.184,0.142
1613.581,-0.118
1666.185,-0.216
1524.554,-0.029
2046.429,-0.058
2051.161,-0.173
2252.230,-0.013
1816.887,-0.164
1642.536,0.010
2330.340,-0.094
811.117,-0.037
605.860,0.112
623.137,-0.012
1082.144,0.039
1111.983,-0.149
640.670,0.074
1142.277,0.010
1121.157,0.053
1246.813,0.194
1995.537,-0.405
1405.172,-0.043
1512.067,0.055
1658.504,0.045
355.109,0.210
598.351,0.084
397.466,0.060
1818.140,0.134
1315.834,-0.199
2074.287,-0.244
2476.341,0.004
2198.440,0.145
2609.710,-0.070
2666.771,0.067
2594.589,-0.030
2496.656,0.025
1565.741,-0.066
1427.472,0.086
1298.140,-0.111
1373.180,0.052
1210.294,-0.095
1743.872,-0.117
2257.846,-0.018
2473.375,0.003
2040.416,0.015
1831.745,0.039
1945.549,-0.141
958.425,0.122
755.472,0.289
806.412,0.179
1184.019,0.113
1230.145,0.101
856.283,0.233
1004.309,0.173
1335.895,0.168
1496.249,0.166
2030.222,-0.167
1757.246,0.019
1898.575,-0.193
2047.925,-0.074
731.290,0.127
882.351,0.037
720.944,0.353
386.533,0.149
1819.890,-0.214
1381.240,-0.013
2231.795,-0.107
2628.896,-0.014
2346.446,0.025
2771.422,0.105
2829.589,-0.072
2757.874,-0.025
2660.173,-0.078
1713.043,-0.281
1585.933,-0.084
1452.920,-0.148
1523.136,-0.101
1364.554,-0.111
1897.120,-0.136
2227.645,-0.166
2437.122,0.071
2001.694,-0.125
1807.755,0.007
2104.623,0.101
943.768,-0.043
734.399,0.034
772.867,-0.397
1192.031,-0.044
1231.996,-0.008
810.245,0.080
1102.807,-0.020
1297.187,-0.033
1442.736,0.203
2071.933,-0.202
1649.552,-0.216
1744.271,0.122
1895.808,-0.170
603.164,0.034
806.271,-0.255
623.097,-0.143
248.304,0.268
159.880,0.164
1537.270,0.122
940.876,-0.164
1753.907,-0.037
2122.383,-0.038
1832.928,-0.012
2309.623,-0.091
2463.173,-0.011
2376.470,-0.127
2255.881,0.037
1206.463,0.203
1137.514,0.089
981.364,0.055
1027.762,-0.249
893.176,0.198
1405.993,0.079
2033.275,0.050
2257.970,-0.235
1840.294,-0.004
1604.173,-0.026
1786.535,0.164
761.954,0.048
608.141,-0.119
680.453,0.069
915.264,0.080
971.784,0.211
753.548,-0.075
601.120,0.404
1164.770,0.169
1352.988,0.069
1677.874,0.050
1757.405,0.128
2094.583,-0.058
2225.365,0.034
878.648,-0.060
855.131,0.110
781.337,0.190
634.828,0.005
406.208,0.078
523.470,-0.425
859.677,0.126
354.375,0.233
1848.727,0.029
2084.640,-0.067
1770.453,0.052
2420.787,0.163
2765.183,0.143
2656.609,-0.007
2499.494,-0.172
1245.965,0.101
1387.827,0.180
1200.915,-0.078
1154.140,-0.008
1134.492,-0.030
1487.595,0.210
1385.850,0.242
1613.239,-0.142
1223.319,0.160
968.153,0.049
2191.998,-0.088
371.431,0.451
460.718,0.317
501.101,0.126
290.635,0.277
353.364,0.267
557.850,-0.058
396.555,0.311
657.078,0.186
857.076,-0.059
1015.800,0.007
1437.545,0.012
2072.294,-0.008
2158.756,0.010
1011.867,0.032
728.095,0.021
835.324,0.023
1008.293,-0.127
1014.965,0.110
1058.713,0.223
684.821,0.298
588.988,0.038
368.227,0.309
2021.123,-0.226
2207.359,0.148
1893.693,0.243
2586.085,0.169
2980.738,-0.126
2867.404,0.028
2702.205,-0.091
1425.784,-0.039
1613.823,0.130
1427.390,0.140
1362.123,0.080
1368.149,0.169
1668.010,-0.139
1115.134,0.084
1342.446,-0.091
962.538,-0.058
703.013,-0.093
2436.375,0.116
401.597,0.310
581.775,0.098
588.389,0.205
132.916,0.591
162.548,0.415
614.510,0.171
623.167,0.138
490.617,0.267
673.073,0.094
813.920,-0.034
1305.737,0.201
2041.324,-0.156
2107.468,0.003
1107.930,0.010
768.179,-0.193
928.338,0.273
1182.005,-0.211
1250.416,-0.010
1272.952,-0.197
948.246,0.130
272.173,0.203
2980.560,-0.132
2208.813,0.040
1438.918,-0.100
1907.178,0.142
1811.550,-0.106
1676.643,0.150
1328.441,-0.030
1317.826,-0.130
1326.635,0.302
1445.132,0.026
1055.113,-0.001
1164.006,-0.060
1310.305,-0.105
1164.623,0.145
1381.215,-0.025
3544.583,-0.097
3778.359,-0.226
3380.389,-0.077
3120.172,-0.062
648.697,-0.101
2323.024,0.153
2177.951,-0.045
2251.016,-0.140
2419.122,0.057
2482.389,0.191
2324.052,-0.006
1803.567,0.036
2729.571,-0.010
2927.922,0.058
2916.514,-0.079
3333.698,0.108
3494.218,0.320
3655.356,0.019
2322.768,0.088
2411.459,0.142
2289.645,-0.032
1971.919,-0.075
1582.934,0.155
1724.930,0.016
1562.625,0.240
2133.160,0.044
2404.612,-0.087
2422.588,-0.102
1706.069,0.102
1545.454,0.301
2015.327,0.054
1818.856,-0.303
1967.748,0.078
1842.609,-0.045
1794.294,0.013
1738.763,0.080
1271.722,0.067
940.337,0.335
934.880,0.001
1079.663,0.091
884.322,-0.027
1327.627,0.182
2955.388,0.020
3185.397,0.045
2772.410,0.139
2525.146,-0.039
1106.329,-0.066
1692.094,-0.130
1530.845,0.041
1600.647,-0.125
1824.240,0.078
1884.752,0.072
1669.768,0.158
1294.152,0.284
2098.474,0.146
2288.507,-0.111
2449.639,0.067
2654.805,-0.204
2809.468,-0.100
2966.425,0.218
1644.257,-0.037
1744.786,-0.274
1615.166,-0.363
1296.598,-0.004
909.836,-0.127
1052.537,0.057
925.874,-0.160
1557.634,0.211
1832.007,-0.200
669.668,0.253
1045.990,-0.027
1579.468,-0.001
3250.577,-0.010
3429.057,0.079
3114.731,-0.008
3822.141,-0.425
4198.131,-0.019
4087.848,-0.136
3926.995,0.173
2646.987,0.068
2800.192,0.105
2611.617,-0.054
2566.193,0.036
2541.084,0.124
2891.634,-0.072
858.071,0.240
935.810,0.234
647.690,0.564
764.134,0.356
3596.629,-0.035
1109.473,-0.047
1233.263,0.055
1161.030,0.051
1126.952,-0.030
1069.820,0.449
1090.037,0.037
1803.263,0.060
746.529,0.008
548.439,0.142
1573.245,0.057
332.910,0.521
1258.760,-0.105
1228.697,0.289
1265.707,-0.127
1028.046,-0.134
1201.307,-0.183
1596.643,-0.034
1915.307,-0.085
1828.225,-0.243
1845.441,0.208
1404.842,0.056
1218.392,0.133
3439.506,-0.043
2775.637,0.074
471.559,0.196
1011.780,-0.048
2689.521,0.029
2838.819,0.052
2528.617,0.206
3249.855,-0.289
3668.511,-0.054
3553.495,-0.236
3385.191,-0.325
2098.454,-0.147
2293.130,-0.137
2105.451,0.488
2040.878,-0.038
2043.883,0.089
2340.517,-0.226
596.986,0.045
797.528,-0.004
363.756,0.060
235.602,0.233
3116.156,-0.346
729.708,0.223
919.894,0.031
867.390,-0.041
620.422,0.233
557.546,0.077
824.615,0.002
1295.247,-0.010
338.958,0.148
235.485,0.625
996.894,0.085
801.990,0.437
1702.045,0.142
1716.906,0.162
1212.441,-0.202
863.267,0.081
1074.755,0.122
1454.428,0.087
1675.915,0.122
1636.498,-0.060
1489.371,0.047
911.273,0.012
675.339,-0.019
3043.241,0.043
2423.383,0.047
598.214,0.076
732.286,0.137
1263.118,0.002
2938.248,0.014
3104.113,0.080
2791.629,0.032
3504.734,-0.165
3900.361,-0.171
3787.839,0.010
3623.491,0.046
2339.990,-0.210
2512.180,0.071
2323.705,-0.048
2269.477,-0.069
2257.159,-0.107
2583.642,-0.184
675.399,0.183
822.713,0.145
428.696,0.539
461.146,0.408
3322.128,-0.093
863.562,0.155
1021.517,0.193
956.298,0.062
830.094,0.285
769.867,0.444
896.099,0.096
1512.037,0.134
468.894,0.187
270.930,0.343
1260.605,0.008
551.334,0.561
1477.747,0.100
1476.642,0.035
1188.288,-0.060
881.723,-0.048
1082.292,0.090
1479.468,-0.020
1752.695,-0.043
1688.950,-0.026
1624.235,0.130
1116.790,0.041
909.377,0.166
3206.129,0.179
2562.359,-0.077
325.396,0.542
273.260,0.286
906.654,0.217
1492.095,0.161
3172.022,-0.159
3329.822,0.142
3018.148,-0.151
3737.932,-0.200
4139.741,0.083
4026.673,0.022
3861.378,0.036
2574.016,0.047
2748.176,0.108
2559.290,-0.168
2504.850,-0.053
2492.394,-0.062
2817.927,-0.013
694.230,0.390
780.596,0.210
485.029,0.493
621.031,0.260
3559.137,0.089
1086.934,0.192
1233.443,0.117
1164.881,0.058
1063.551,0.078
1003.228,0.298
1099.531,-0.173
1746.245,0.118
698.621,-0.130
497.941,-0.063
1429.247,0.068
487.785,0.374
1420.977,-0.032
1393.277,-0.170
1335.267,-0.001
1062.373,-0.022
1251.018,-0.080
1650.135,-0.231
1947.222,-0.076
1871.968,-0.159
1842.611,0.146
1350.264,0.219
1141.478,0.102
3433.706,0.027
2781.050,0.293
164.094,0.693
485.184,0.125
233.069,0.670
792.483,0.360
1376.645,-0.049
3056.453,0.105
3210.955,-0.076
2899.837,0.166
3620.707,-0.298
4027.845,0.209
3914.181,-0.038
3747.956,0.372
2460.350,-0.096
2640.143,0.291
2451.460,-0.085
2394.344,0.158
2385.880,0.096
2703.803,-0.147
630.237,0.507
747.231,0.295
400.914,0.616
508.353,0.639
3454.671,-0.110
996.201,-0.066
1153.279,0.008
1087.350,0.054
955.741,-0.075
894.628,0.328
1025.886,0.122
1638.404,0.315
600.359,0.331
403.276,0.350
1317.107,0.327
549.305,0.309
1487.591,0.178
1471.033,0.454
1298.995,-0.055
1004.492,-0.116
1201.274,-0.033
1599.919,-0.037
1881.261,0.108
1813.933,-0.175
1757.449,0.058
1244.371,0.001
1029.184,-0.055
3342.460,0.031
2697.045,0.211
257.855,0.572
367.746,0.159
132.378,0.468
117.925,0.619
897.937,0.161
1443.620,0.076
3118.607,-0.074
3287.928,0.047
2974.835,0.063
3687.140,-0.110
4076.009,0.039
3964.287,-0.144
3801.167,-0.216
2518.050,0.073
2682.694,0.220
2494.013,-0.037
2443.457,-0.083
2425.664,-0.143
2762.236,-0.056
743.788,0.543
848.121,0.176
518.419,0.488
617.113,0.398
3487.414,-0.125
1010.494,0.129
1151.309,0.045
1081.880,0.199
1002.368,0.109
943.391,0.150
1015.330,-0.112
1682.963,0.270
629.605,0.126
428.420,-0.011
1425.210,0.055
433.090,0.459
1370.947,0.008
1352.711,-0.036
1246.041,-0.012
974.539,-0.066
1162.073,0.078
1560.922,0.003
1859.677,0.029
1783.254,-0.150
1761.419,0.198
1285.671,0.179
1087.000,0.114
3352.004,-0.057
2697.394,0.367
148.034,0.545
451.945,0.217
181.463,0.665
89.096,0.741
117.921,0.635
1313.556,-0.127
617.237,-0.026
1523.853,0.176
1841.001,-0.053
1538.729,-0.060
2094.051,-0.071
2352.915,0.050
2252.512,0.068
2109.719,0.075
936.959,0.093
978.161,0.121
796.915,0.159
792.087,0.040
718.404,-0.087
1162.221,0.067
1854.924,0.217
2083.339,-0.053
1693.944,0.006
1438.085,-0.068
1742.288,0.001
720.259,-0.028
662.973,-0.020
735.461,-0.195
753.995,0.057
816.832,0.098
813.264,0.296
236.085,0.374
1091.139,0.199
1292.412,0.103
1365.893,-0.003
1809.419,-0.264
2299.284,-0.080
2412.201,0.160
1110.381,-0.211
962.789,-0.037
968.937,-0.027
947.775,-0.135
774.490,0.274
882.030,0.073
368.693,0.215
468.405,0.097
736.319,-0.068
1659.366,0.124
1103.220,0.208
1829.018,-0.021
1373.992,-0.001
1561.399,-0.059
1792.906,-0.111
1692.628,-0.003
1721.515,-0.062
1927.827,0.310
2174.668,-0.195
3676.404,0.094
3973.918,-0.143
3654.755,-0.033
4261.628,-0.003
4463.574,-0.078
4374.468,0.020
4246.959,-0.125
3071.200,-0.130
3090.954,-0.063
2917.538,-0.108
2928.245,-0.147
2831.073,0.003
3305.809,0.082
1873.594,-0.074
1955.539,-0.024
1645.269,-0.320
1684.473,0.014
3754.000,-0.010
1493.192,0.061
1464.859,-0.125
1398.191,-0.046
1688.305,0.019
1658.138,-0.055
