%                      File README
%                      -----------
% 
% chscase  A collection of the data sets used in the book 
%          "A Casebook for a First Course in Statistics and Data Analysis,"
%          by Samprit Chatterjee, Mark S. Handcock and Jeffrey S. Simonoff,
%          John Wiley and Sons, New York, 1995. Submitted by 
%          Samprit Chatterjee (schatterjee@stern.nyu.edu),
%          Mark Handcock (mhandcock@stern.nyu.edu) and 
%          Jeff Simonoff (jsimonoff@stern.nyu.edu)
% 
% This submission consists of 38 files, plus this README file.
% Each file represents a data set analyzed in the book. The names
% of the files correspond to the names used in the book. The data
% files are written in plain ASCII (character) text. Missing
% values are represented by "M" in all data files.
% 
% More information about the data sets and the book can be
% obtained via gopher at the address
%                      swis.stern.nyu.edu
% 
% The information is filed under
%   ---> Academic Departments & Research Centers
%    ---> Statistics and Operations Research
%     ---> Publications
%      ---> A Casebook for a First Course in Statistics and Data Analysis
%       ---> Welcome!
% 
% It can also be accessed from the World Wide Web (WWW) using a
% WWW browser (e.g., netscape) starting from the URL address
%           http://www.stern.nyu.edu/SOR/Casebook
% 
% 
% 
% NOTICE: These datasets may be used freely for scientific,
% educational and/or non-commercial purposes, provided suitable
% acknowledgment is given (by citing the Chatterjee, Handcock and
% Simonoff reference above).
%
% File: sex.dat
%
% Note: attribute names were generated automatically since there was no
%       information in the data itself.
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation chscase-sex

@attribute col_1 INTEGER
@attribute col_2 INTEGER

@data
4,1
1,0
1,6
4,1
45,3
40,5
2,0
50,20
15,1
25,3
0,1
4,1
0,15
6,1
0,12
20,1
9,0
2,5
200,1
12,1
20,1
1,2
1,5
40,2
6,10
2,2
40,2
1,3
125,1
0,1
6,1
0,1
2,1
8,1
4,3
7,0
1,1
3,1
4,1
0,3
5,1
6,3
2,1
1,1
0,1
3,3
2,1
12,1
8,1
3,5
2,0
2,4
5,1
1,2
0,3
10,8
5,1
1,1
4,3
20,1
2,1
1,1
0,2
3,1
0,4
2,20
20,1
30,1
4,1
4,30
2,0
150,3
0,6
40,5
1,2
101,3
1,3
0,1
0,20
6,3
6,1
10,2
2,1
0,15
0,1
6,1
4,8
3,1
1,1
4,1
0,2
1,1
10,4
30,1
2,4
10,10
6,3
4,4
0,0
1,1
50,1
1,4
9,1
4,2
50,2
0,1
8,1
2,1
5,2
2,45
15,0
4,0
50,1
5,3
1,25
2,1
2,1
3,0
2,4
4,1
15,4
10,2
30,0
10,3
1,1
15,1
1,1
2,7
3,1
1,6
3,4
1,1
5,3
2,1
6,10
50,4
3,3
2,1
3,2
2,10
6,3
5,1
4,4
7,5
0,1
3,4
0,0
2,5
20,2
1,1
9,1
10,3
1,0
1,1
3,7
1,0
1,1
2,1
1,1
0,3
20,4
75,5
5,4
10,8
1,0
2,1
2,1
1,0
2,1
4,1
1,2
90,1
4,1
5,20
12,10
12,10
6,2
30,1
20,1
5,35
15,2
10,4
2,1
5,2
5,10
5,1
1,1
12,1
24,2
1,4
50,2
8,2
30,1
15,1
20,3
15,3
4,0
0,2
4,1
1,20
6,1
1,1
2,40
4,1
30,2
50,15
1,1
200,1
10,0
1,1
0,1
5,2
6,0
2,5
1,1
4,2
2,1
6,1
3,1
5,30
1,1
20,6
0,15
6,1
4,3
8,4
4,2
10,4
1,4
1,1
0,10
3,2
20,6
4,1
0,12
0,10
3,5
20,4
11,3
1,3
0,0
20,3
1,0
1,8
1,6
20,5
4,2
3,1
100,1
20,2
2,20
0,2
0,1
1,2
6,0
0,5
1,0
1,7
2,0
15,0
25,1
3,0
4,4
2,1
0,1
1,2
3,2
2,30
1,2
1,0
7,6
1,20
15,3
0,4
6,10
1,1
1,1
4,3
1,1
200,20
12,4
1,20
30,1
12,1
2,10
20,1
3,1
1,0
2,1
3,3
0,2
20,5
1,3
8,10
20,2
24,3
0,2
18,3
18,1
4,10
253,0
7,1
5,3
2,1
5,1
27,1
20,4
20,1
10,2
1,1
35,0
11,3
20,3
0,1
10,0
5,1
5,1
0,1
8,1
20,1
0,0
10,1
40,2
1,0
20,2
40,1
20,3
1,1
2,1
1,1
1,3
3,5
2,5
2,1
35,1
100,1
22,1
40,1
6,0
1,1
2,1
20,4
30,1
4,3
1,1
25,1
10,0
3,2
30,3
3,2
3,10
6,9
4,1
20,5
0,1
0,1
1,6
5,2
20,1
1,6
1,2
2,0
1,1
1,2
1,5
2,1
3,1
1,2
10,1
1,10
0,10
1,0
3,1
8,1
6,1
10,1
8,1
1,2
1,2
20,1
2,8
0,4
1,2
100,1
6,4
1,1
20,1
2,20
1,0
0,1
1,0
1,1
3,3
0,1
3,1
8,1
0,4
1,1
0,4
1,1
23,3
1,4
9,5
5,9
5,0
0,5
3,3
7,7
1,1
1,2
7,1
1,1
0,0
22,4
125,7
20,0
3,3
0,1
1,4
0,0
10,1
20,10
10,16
1,4
0,1
0,1
30,0
1,1
7,1
2,2
3,1
20,8
100,8
50,0
0,2
0,3
20,2
7,1
2,1
4,8
4,1
5,2
5,2
3,1
1,1
1,1
20,2
5,1
1,7
0,1
1,2
2,35
1,5
7,50
40,2
0,0
2,4
10,1
10,2
3,2
1,6
2,3
0,0
20,1
0,2
3,1
2,0
25,8
10,1
20,3
50,2
3,0
20,0
15,5
100,1
0,7
20,1
10,6
1,1
4,1
10,1
6,0
100,1
0,2
6,5
3,1
20,2
4,2
4,3
30,10
2,1
2,1
0,1
10,2
27,10
10,0
30,1
1,1
50,3
4,1
10,1
10,3
15,2
0,1
1,1
6,5
50,1
12,4
2,1
2,0
12,0
50,3
0,4
6,3
50,0
20,1
30,5
2,1
2,6
5,1
25,0
3,5
1,7
4,1
25,4
0,1
1,1
10,5
0,1
6,1
30,1
25,1
1,0
100,2
4,3
0,8
5,3
0,2
4,4
3,10
30,20
20,1
40,1
5,3
6,1
1,1
1,1
15,1
2,1
50,1
15,0
20,20
4,2
0,1
20,0
12,1
1,1
4,10
10,0
5,1
0,4
20,4
1,1
35,2
4,1
4,2
5,3
1,55
7,0
12,1
10,1
5,3
125,3
2,1
2,3
1,1
2,1
4,1
10,1
20,6
0,2
20,1
1,1
3,8
3,4
5,0
5,1
0,1
2,2
1,1
12,6
0,2
13,1
1,3
3,0
10,1
5,1
4,5
2,1
4,0
3,7
1,1
20,1
0,1
1,1
1,4
25,1
3,45
0,1
7,1
19,3
2,2
1,15
10,10
12,1
20,1
3,1
1,1
5,2
4,2
0,3
0,1
4,2
10,1
20,2
2,1
0,0
30,1
4,1
10,2
2,1
4,1
25,2
1,1
15,1
100,2
20,1
1,3
1,5
2,1
6,2
1,4
6,8
10,2
15,2
1,1
2,10
24,12
0,1
25,0
25,1
50,4
0,0
12,0
33,2
10,1
4,2
18,2
4,1
40,2
1,1
8,1
20,3
1,30
130,3
0,0
1,1
4,2
1,5
7,2
4,1
1,1
15,5
14,2
1,9
1,0
0,1
40,4
1,3
5,20
10,1
20,6
0,5
1,1
2,1
22,1
0,1
2,1
3,1
24,15
2,1
0,4
40,7
3,4
2,2
3,1
6,1
6,1
0,3
3,1
5,1
2,1
8,0
1,0
4,6
8,1
0,1
1,1
3,1
100,2
4,1
4,1
3,1
10,0
10,2
12,1
2,3
2,1
4,1
20,1
0,3
3,1
1,0
35,1
5,1
1,1
0,2
1,1
8,5
4,4
1,4
100,6
40,3
1,2
4,15
75,3
6,0
100,3
4,0
1,0
25,2
100,2
20,6
8,4
5,1
9,0
5,6
20,10
10,3
4,4
175,1
1,1
1,1
10,0
6,0
4,1
5,3
4,2
12,1
4,12
1,1
5,1
12,5
1,1
5,6
8,3
130,1
1,3
5,3
3,1
1,1
10,15
1,1
6,1
1,3
3,1
50,10
1,3
5,30
6,1
3,1
5,6
3,1
15,1
7,1
0,1
15,2
1,1
4,1
20,3
2,2
10,1
7,6
20,2
40,4
10,3
4,2
6,4
40,1
3,3
20,1
10,1
0,1
1,1
5,1
10,3
0,3
12,2
0,30
1,1
8,1
5,1
8,1
0,1
0,1
5,1
3,1
4,3
0,0
2,4
20,35
1,1
1,7
12,1
1,1
5,3
7,5
5,5
10,5
15,25
3,12
20,1
1,0
4,6
0,3
1,1
2,6
3,1
1,1
100,0
1,1
20,1
50,0
1,3
6,1
2,2
0,4
2,1
2,1
14,3
0,3
30,1
0,15
20,0
1,3
10,2
2,10
3,1
35,10
2,3
1,7
10,1
3,1
10,0
1,3
5,2
1,2
10,2
0,1
2,0
1,2
40,3
0,3
5,1
4,2
0,5
4,10
7,3
50,1
10,3
3,1
6,3
3,4
1,6
6,1
5,0
1,4
100,1
3,1
40,2
15,15
1,1
2,1
5,2
10,1
50,5
3,6
1,1
1,1
1,1
2,0
5,1
1,2
3,1
1,2
5,3
20,2
1,6
200,1
4,6
0,1
5,8
3,1
1,3
5,4
10,0
3,1
0,1
10,3
5,1
1,1
1,1
2,1
1,1
6,5
45,1
6,0
15,3
6,0
1,0
0,1
2,2
14,1
8,2
1,23
20,3
7,1
1,1
1,1
4,2
1,5
9,1
10,10
100,0
1,1
145,2
4,1
11,2
16,1
1,15
10,16
5,0
10,1
2,1
1,1
30,1
2,1
4,1
10,0
50,2
5,1
3,0
1,1
0,1
1,1
25,2
0,3
1,1
6,1
13,1
4,1
1,1
0,1
20,1
1,1
15,1
0,5
3,1
3,3
50,3
1,10
30,3
4,1
30,3
5,3
2,1
50,2
6,1
5,1
3,1
2,1
1,0
20,0
6,3
1,0
1,20
8,20
12,15
30,1
1,5
1,1
10,15
50,3
1,2
1,0
0,3
7,1
50,1
1,4
6,0
5,1
5,1
3,1
1,,100
17,1
20,1
1,1
12,5
3,1
1,2
0,0
30,30
1,1
2,0
0,1
30,1
12,2
5,12
10,3
3,3
2,1
6,0
5,1
1,0
20,1
15,2
100,2
3,0
50,3
0,1
5,1
5,3
1,10
1,15
3,0
25,5
8,1
1,1
5,4
3,1
20,1
4,1
3,12
0,1
6,3
6,1
4,15
3,1
3,2
1,1
10,0
5,1
1,0
1,1
8,1
253,1
12,1
0,6
3,1
40,1
5,1
1,2
0,1
5,2
56,1
1,3
20,6
7,1
2,1
6,2
12,4
11,3
1,1
1,6
12,1
1,7
1,6
1,2
200,20
3,1
34,7
3,3
3,0
3,1
5,2
4,1
2,1
1,5
6,1
14,25
1,2
5,1
50,0
1,4
1,3
15,10
10,5
1,1
0,1
50,1
100,8
4,10
20,0
68,0
50,0
2,2
100,1
4,0
6,2
10,1
4,1
50,5
8,1
3,1
1,1
20,1
1,5
4,10
50,1
25,2
6,1
2,2
50,1
3,1
10,1
5,1
15,3
1,0
1,4
1,1
1,1
4,2
1,2
15,1
15,2
1,1
25,1
3,5
6,2
1,1
4,1
12,1
0,1
1,5
4,1
6,3
3,0
0,0
4,0
4,8
2,0
0,2
4,1
6,2
1,3
4,4
5,2
4,2
10,2
20,5
10,1
2,3
6,8
4,15
4,1
3,5
2,3
3,0
5,1
20,1
1,3
75,6
5,1
4,2
20,3
2,3
5,1
1,1
5,1
5,4
3,1
8,10
20,2
1,5
9,1
6,2
2,2
1,2
3,3
1,2
0,1
30,2
5,3
3,1
10,2
2,1
1,1
4,8
7,1
4,0
10,1
1,0
20,3
5,1
0,1
125,7
10,1
20,2
1,35
20,5
4,2
12,1
10,4
10,6
4,1
8,6
4,1
3,1
4,2
2,1
1,0
90,15
3,7
10,2
1,4
2,0
1,3
10,8
6,1
4,1
5,3
10,3
7,4
1,1
14,3
50,3
0,1
0,1
6,1
20,2
20,3
17,12
1,1
2,1
1,1
6,1
6,2
28,1
15,2
4,2
3,4
6,3
4,1
68,1
4,1
3,4
1,25
3,1
0,3
2,2
1,7
10,1
6,1
1,1
20,1
20,2
5,2
2,2
11,2
8,1
6,10
4,1
12,1
3,3
1,1
10,7
2,1
1,2
2,7
40,1
4,8
2,0
2,1
4,1
2,0
100,3
3,1
5,6
2,3
3,3
4,1
1,1
1,3
10,1
1,1
0,3
1,2
0,15
10,2
4,1
1,1
5,6
8,4
4,1
0,1
10,1
1,1
3,1
0,1
40,1
20,5
5,6
5,15
100,3
4,20
4,1
3,1
6,3
6,4
4,3
2,4
6,2
1,1
1,1
0,2
4,1
70,2
11,0
0,2
3,1
5,1
1,3
15,1
6,1
6,5
100,1
30,2
1,3
40,1
200,0
0,2
2,2
0,7
1,1
4,1
15,40
2,0
0,2
0,2
1,4
4,2
2,1
7,4
20,3
165,0
2,6
1,1
25,2
20,1
5,3
1,4
1,20
20,4
3,2
75,2
10,10
6,1
1,12
5,2
3,2
0,1
4,1
3,1
5,8
10,3
75,1
10,1
4,6
0,2
0,1
5,1
25,1
30,0
4,1
8,1
3,2
3,1
12,3
18,5
10,15
3,1
6,3
0,1
20,1
2,0
1,1
6,1
20,5
6,3
1,1
3,1
2,4
1,1
30,0
50,7
8,3
1,1
0,0
100,0
20,1
10,1
3,20
1,20
15,3
2,1
6,1
3,2
50,15
50,4
2,8
2,1
1,12
2,0
7,3
6,19
6,4
6,1
3,1
6,3
6,2
5,2
3,1
2,3
2,1
0,6
40,1
25,5
1,1
0,2
2,15
0,12
20,0
2,5
1,0
2,5
15,2
0,1
1,1
4,1
9,3
1,1
5,1
1,2
6,3
6,0
30,1
2,3
2,1
6,1
1,5
2,15
20,0
12,0
3,1
20,1
2,1
20,1
0,3
30,5
5,1
0,1
4,1
3,1
2,23
25,5
5,1
5,1
2,3
4,4
1,3
1,2
45,1
100,1
9,0
1,1
2,4
7,1
?,1
?,1
?,3
?,1
?,1
?,5
?,4
?,2
?,1
?,9
?,2
?,1
?,1
?,3
?,1
?,2
?,3
?,1
?,1
?,2
?,2
?,1
?,5
?,2
?,1
?,4
?,8
?,1
?,0
?,1
?,5
?,1
?,2
?,6
?,10
?,10
?,1
?,15
?,4
?,1
?,0
?,1
?,3
?,1
?,3
?,4
?,5
?,1
?,8
?,1
?,1
?,2
?,0
?,3
?,20
?,1
?,5
?,1
?,5
?,2
?,3
?,0
?,1
?,1
?,0
?,0
?,6
?,1
?,3
?,1
?,1
?,2
?,1
?,1
?,1
?,2
?,2
?,1
?,12
?,0
?,0
?,3
?,0
?,2
?,3
?,1
?,1
?,1
?,1
?,1
?,11
?,2
?,5
?,2
?,3
?,3
?,0
?,1
?,2
?,0
?,1
?,6
?,4
?,1
?,10
?,10
?,1
?,3
?,1
?,0
?,1
?,2
?,3
?,2
?,5
?,1
?,1
?,2
?,0
?,4
?,1
?,1
?,3
?,6
?,1
?,4
?,1
?,0
?,0
?,1
?,1
?,11
?,2
?,5
?,7
?,3
?,1
?,3
?,20
?,11
?,1
?,0
?,2
?,3
?,2
?,4
?,15
?,1
?,3
?,0
?,1
?,2
?,1
?,1
?,1
?,0
?,1
?,1
?,1
?,1
?,0
?,0
?,2
?,6
?,0
?,3
?,4
?,8
