%                      File README
%                      -----------
% 
% chscase  A collection of the data sets used in the book 
%          "A Casebook for a First Course in Statistics and Data Analysis,"
%          by Samprit Chatterjee, Mark S. Handcock and Jeffrey S. Simonoff,
%          John Wiley and Sons, New York, 1995. Submitted by 
%          Samprit Chatterjee (schatterjee@stern.nyu.edu),
%          Mark Handcock (mhandcock@stern.nyu.edu) and 
%          Jeff Simonoff (jsimonoff@stern.nyu.edu)
% 
% This submission consists of 38 files, plus this README file.
% Each file represents a data set analyzed in the book. The names
% of the files correspond to the names used in the book. The data
% files are written in plain ASCII (character) text. Missing
% values are represented by "M" in all data files.
% 
% More information about the data sets and the book can be
% obtained via gopher at the address
%                      swis.stern.nyu.edu
% 
% The information is filed under
%   ---> Academic Departments & Research Centers
%    ---> Statistics and Operations Research
%     ---> Publications
%      ---> A Casebook for a First Course in Statistics and Data Analysis
%       ---> Welcome!
% 
% It can also be accessed from the World Wide Web (WWW) using a
% WWW browser (e.g., netscape) starting from the URL address
%           http://www.stern.nyu.edu/SOR/Casebook
% 
% 
% 
% NOTICE: These datasets may be used freely for scientific,
% educational and/or non-commercial purposes, provided suitable
% acknowledgment is given (by citing the Chatterjee, Handcock and
% Simonoff reference above).
%
% File: census4.dat
%
% Note: attribute names were generated automatically since there was no
%       information in the data itself.
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation chscase-census4

@attribute col_1 REAL
@attribute col_2 REAL
@attribute col_3 REAL
@attribute col_4 REAL
@attribute col_5 REAL
@attribute col_6 REAL
@attribute col_7 REAL
@attribute col_8 REAL

@data
16.3270,12.0125,18.0235,18.5550,22.0610,17.4390,16.8490,17.2500
31.1100,,9.8260,22.6115,16.0735,19.7570,15.3025,16.8270,17.1250
17.7380,17.4750,19.1195,19.5455,20.7920,18.5795,18.2530,17.4260
15.8840,27.0860,31.3015,22.2880,23.6170,19.6070,17.5195,16.7570
7.5630,17.5675,11.7850,16.4070,16.5060,17.2885,16.3435,16.9520
9.6960,11.4235,15.4930,20.2465,15.5810,19.5115,15.7390,17.6420
40.0220,16.3555,20.6605,17.9335,15.1940,21.1955,16.8485,17.0440
28.5680,43.1220,27.7880,15.2275,15.6280,17.8860,16.6115,17.1290
14.0540,27.6940,10.4075,15.1785,14.0590,17.2575,16.7190,17.4580
10.5790,25.5225,13.4610,15.6015,17.1260,15.0135,15.5180,17.6440
8.3550,20.5275,16.7620,19.0850,15.6470,17.3275,18.3045,16.7570
10.4220,25.2510,20.1860,20.2155,22.2380,18.8325,17.0050,16.9740
15.9500,14.2320,17.9415,16.5070,15.6280,17.4480,17.6460,16.7530
26.3590,19.6415,23.4435,12.1205,16.5770,16.6890,15.3370,16.8100
25.4410,15.2180,22.5995,14.6535,14.5710,16.6260,17.4100,17.1690
10.8530,23.9970,21.7635,15.6860,15.4640,17.2835,17.8590,17.4190
12.2630,18.6985,13.2615,13.6735,16.7080,17.1655,17.7920,16.8900
15.6910,21.6260,19.2465,16.9275,14.1580,16.7505,17.4530,17.6360
17.5660,,9.4005,17.3050,17.3925,14.1890,17.7645,16.5255,16.5470
23.9830,20.7365,26.6115,13.0640,20.4700,17.3105,15.8275,17.1630
8.4000,44.0210,10.3265,16.3840,14.5610,20.6100,19.3945,16.9550
17.4580,25.8760,27.9765,23.2975,23.8050,16.7225,16.5510,15.8640
11.6880,13.1870,14.8125,17.7470,16.3710,18.5120,18.2855,16.8430
7.8510,14.6910,20.7635,26.6505,18.4270,15.5875,18.1535,16.9650
16.6730,18.6915,32.7575,18.9895,14.1700,18.7805,17.3750,17.1720
9.4700,16.4235,22.9830,23.6600,18.5870,17.5310,17.4955,17.1290
9.8510,11.7310,16.2920,14.5050,18.5780,17.7685,16.4780,16.0850
11.5170,20.6005,18.0330,11.6415,19.1090,16.6745,15.4995,17.3650
23.9590,22.4575,11.6815,15.0355,18.9840,16.7960,18.0635,16.7530
17.4390,17.3030,13.2810,13.1945,16.8360,19.5155,15.5470,17.3290
15.6430,25.4680,19.1200,10.8425,17.0010,15.3305,14.4345,17.3150
24.0940,15.7095,,9.0640,13.0290,17.8690,18.0010,15.9485,16.9550
22.4740,18.3865,17.7645,16.5655,19.1430,16.8055,15.7925,17.0730
18.9490,17.1180,18.3590,16.7320,16.8920,15.5435,19.6520,17.0850
42.0260,10.7195,15.5555,19.1935,17.1570,13.9205,17.5115,16.9350
39.6510,27.4130,17.3715,16.5610,16.8920,16.6505,18.2200,17.5470
40.6340,21.6540,15.3450,22.9685,14.4760,17.4650,19.5430,16.3650
11.5680,34.2455,17.2955,14.1575,15.7810,19.1770,15.4995,17.1570
16.8150,26.8135,25.8570,23.8965,17.3650,15.8240,15.7620,16.7200
20.5370,24.6705,24.1160,16.1690,16.6770,18.7405,14.8275,17.3520
16.9240,,8.8765,14.9930,18.3620,17.2150,15.6100,16.4935,16.7570
28.9030,17.9965,13.9110,14.8585,16.1120,16.8595,15.1435,17.0480
34.4180,11.1430,13.9060,14.8505,14.1240,16.5450,16.2490,17.8690
25.9370,22.9110,18.9110,14.2070,21.2280,16.4530,16.5600,16.3130
18.2440,14.6350,20.7240,15.4060,17.0580,19.7600,18.0185,16.8900
5.9000,29.2740,18.2875,19.7800,14.0420,17.3275,18.2505,16.4180
22.6510,23.0165,10.8585,14.9780,20.8190,17.8110,16.0360,17.3590
13.8720,,8.4955,10.7305,14.6910,18.4950,17.0555,18.2060,16.1610
11.6340,17.2290,23.1310,19.5175,16.8880,20.1225,18.8865,17.0670
0.5180,17.9315,17.4655,15.3520,14.3690,16.6175,16.3465,16.8290
28.4810,17.5810,18.1905,26.9925,18.4480,19.7545,18.3275,17.2090
9.0560,,9.5045,24.7800,17.1960,15.6080,15.9290,16.5320,17.9260
58.3640,29.8360,21.3395,15.9635,18.0770,15.2475,16.3620,18.0190
12.8600,16.9375,25.3975,22.5280,15.0980,17.0740,15.8940,17.3620
13.8790,15.4735,18.6065,,9.4165,20.5210,19.5215,17.7090,16.2940
23.4930,22.1360,16.5750,19.3335,14.4440,15.8030,16.5360,17.1280
29.4860,33.2840,24.6480,23.2650,16.5770,15.9980,17.1340,17.6580
16.7390,23.9220,13.0300,15.9105,16.4900,15.4830,16.5010,17.0010
6.5850,,9.9760,16.5700,16.5785,18.2410,16.4615,17.5700,17.8490
26.1870,10.5985,,9.9260,24.3595,15.1240,17.5665,15.5710,16.7610
34.2290,26.5380,18.0445,15.0580,21.3520,16.8580,17.2605,16.9030
44.9630,13.5665,17.5025,19.8060,18.7150,14.9570,15.7215,16.2700
22.8910,18.4190,16.0855,16.9480,18.9490,17.1345,18.1150,17.3490
12.8550,19.3485,11.9050,22.6175,15.5510,15.0130,17.6875,16.6190
13.9010,18.3775,11.0680,19.6585,14.4810,17.5030,17.0190,17.2270
31.3140,19.8400,14.5260,14.6860,17.5280,15.1630,15.4155,16.4150
21.6370,25.7325,15.8570,14.4180,16.6780,16.0130,17.7320,16.6310
13.6840,14.9105,11.7925,16.6340,16.8720,18.9835,16.0405,16.0660
16.3150,27.8355,14.2725,20.2670,16.7390,16.1630,15.2345,17.4580
6.9340,24.7040,22.0565,13.7350,15.0290,17.8220,18.1330,17.3670
13.5890,13.6065,24.0240,14.0465,16.6650,18.6925,17.3615,16.5770
28.7480,17.2380,19.9785,18.3205,14.9290,17.9595,16.2175,16.9190
18.9090,27.2735,25.7025,10.4005,17.6530,14.5185,16.8960,16.8900
14.3040,30.7320,18.9755,20.5415,15.6310,14.8340,16.3240,16.8070
9.4940,12.8695,16.8625,26.9945,16.8630,19.2135,17.2425,16.8150
6.2430,10.5405,14.2995,15.0610,13.3490,16.7445,18.2395,16.8100
17.1930,20.9790,16.5090,20.7650,15.9400,18.9000,18.4615,16.7030
28.6220,23.3815,23.7265,19.5045,20.6380,16.0145,15.2110,16.8270
12.1710,30.0875,17.5015,17.2385,16.0490,17.9785,17.5725,17.2500
18.5360,19.4720,21.4075,12.4345,15.2330,16.5590,17.4590,17.3980
16.8660,22.2440,12.9820,17.9325,18.2680,17.9280,17.4635,16.7460
29.1350,10.3495,13.8140,19.0460,15.9050,14.4670,18.5060,16.1580
20.6060,24.2805,18.5805,16.1160,14.1390,17.0225,17.7015,15.9610
10.8240,11.1945,16.3690,14.3650,21.0910,15.6455,16.8920,17.1860
21.4570,30.1725,24.2970,19.3755,16.9910,18.1875,16.1710,16.4940
27.2810,11.7010,12.4725,19.6535,14.4130,17.0895,16.9300,17.3590
22.6250,15.1870,21.4750,14.9520,18.0730,16.8720,18.2995,16.7530
89.5850,36.9805,13.2320,16.6970,16.6180,16.1470,17.8885,17.3470
10.4430,,8.7725,15.0025,15.5415,18.0760,15.1220,15.5730,16.5800
20.5540,13.5820,17.0905,19.0350,16.4620,19.9635,18.2225,16.7440
8.8430,23.9615,29.2645,19.3165,18.2610,15.2555,16.9400,16.5900
12.3890,,7.1815,25.2425,14.8835,13.2260,15.8985,17.1970,17.2230
22.5360,27.7835,15.6035,13.5600,15.4050,15.0610,17.3655,17.0480
13.5180,23.0565,21.2660,13.1485,16.6630,14.2605,17.7935,16.9680
25.1230,25.5810,19.3605,,9.7625,15.9740,16.1540,17.5445,16.5770
14.5480,14.3850,25.0430,20.1135,18.3530,17.4410,17.3795,17.1060
29.3630,30.3190,15.7980,15.9290,16.8620,18.1450,19.3330,17.8890
8.4730,46.6125,17.9225,15.4630,14.8770,15.1595,16.7385,16.1630
23.2640,14.6175,16.0620,14.1980,22.2570,16.5015,16.2585,17.1060
22.7180,10.4880,18.2460,23.7690,18.1130,17.8735,16.8700,17.3660
25.7130,17.1845,26.2885,16.5660,20.0210,18.4295,17.3300,17.1630
21.1020,34.1310,17.2165,13.8100,18.2680,13.8550,17.9130,17.0010
11.6060,13.5335,17.3455,20.3865,18.2030,18.3770,18.0130,17.7500
26.2290,15.2265,19.2035,21.3070,18.4370,15.7145,17.8285,17.2880
34.0270,16.2175,15.1800,18.8315,17.2150,18.5450,16.6465,16.6630
8.7660,27.0995,19.5540,17.0460,17.2150,15.8655,15.8090,17.2150
12.4140,21.7260,15.3750,21.4180,14.0740,17.9780,17.3820,16.8430
14.2170,15.7620,15.6705,14.5800,17.9840,15.3570,17.1660,17.2270
34.9580,19.1465,20.6830,22.5705,15.6810,16.0675,15.5870,17.1250
15.4210,14.4780,14.4740,15.3095,19.8470,18.6205,14.5955,16.5720
17.9290,25.8315,17.0100,15.6845,11.6510,17.5555,15.7925,17.2000
31.9810,25.3215,33.6450,21.5180,17.9050,15.4890,16.5655,16.7030
14.4010,16.4925,14.3170,14.7610,18.2930,15.9705,17.4880,17.3670
18.3710,12.0475,27.0575,17.7215,17.2880,17.1770,16.3945,16.9550
19.9540,16.0440,10.4065,17.3615,17.5880,17.2675,19.1705,17.0440
15.1260,11.4295,10.9400,18.1820,18.3620,17.1770,16.7890,17.4550
17.6990,14.5760,19.5135,19.5455,14.9440,15.2960,18.2115,17.6990
16.7540,33.5980,24.7100,19.9655,18.9230,14.7200,16.3845,16.8290
35.8510,25.4930,16.4380,18.0210,16.8430,18.4360,14.2025,17.3550
15.4070,11.9255,19.1985,17.4230,17.3550,14.1460,15.6050,18.3280
9.6400,20.3225,17.4945,18.6140,21.2620,17.0765,15.5235,18.0740
11.3690,12.4695,23.3835,14.0640,21.2620,16.2370,17.1660,16.9520
14.4480,26.6625,,8.2625,22.9850,19.5700,18.8415,18.8645,16.9070
12.8250,15.5055,14.5720,15.6670,18.5360,15.0710,17.7710,17.2050
21.7590,29.4430,15.8120,17.3480,12.8370,16.2455,17.7555,16.5070
18.8320,17.9835,19.7155,17.0260,14.6170,19.7185,15.7050,17.4660
13.6230,35.5225,19.5310,16.6420,16.2070,16.2460,17.3130,16.9130
23.4510,47.0370,18.9645,18.6220,21.6760,21.1990,15.5085,17.3260
9.7530,14.9195,25.7905,17.0175,17.6020,16.9910,15.9595,17.4380
8.5500,17.1965,13.1790,18.2150,16.7940,16.1045,17.6135,16.4140
35.6670,13.2405,11.2955,28.4670,17.8420,18.1090,15.4030,17.6590
27.8480,13.0435,14.9395,20.8455,16.4800,21.1105,17.2045,16.9240
6.2650,22.9745,21.4635,19.7210,15.7020,15.9785,18.5975,17.5280
3.7230,14.0970,27.5020,22.8380,19.3390,16.4355,15.3605,16.9550
11.5170,21.1780,18.1370,16.3280,14.5990,16.3290,17.8565,17.1680
14.6840,,8.9395,21.8175,19.8275,15.2080,17.3675,17.2405,17.1570
17.7380,22.8200,13.3980,16.5495,16.5420,18.5695,16.2155,18.1740
31.9660,35.0635,13.7040,20.8965,14.5480,15.1600,15.6240,16.9080
11.2590,22.1320,,7.9500,14.3625,16.1470,15.6135,17.7195,17.0440
22.8260,25.4695,13.0530,15.8830,16.9520,16.5950,17.0290,17.3150
12.5560,23.1330,14.7025,15.2440,23.7620,18.2425,16.8535,16.7440
15.6180,22.4330,12.6680,16.2075,14.1410,15.7150,18.1330,16.9090
10.5500,15.4010,12.6855,18.4045,16.0990,17.0240,18.7805,16.9080
28.0880,14.6420,23.4735,28.5450,15.9570,18.9935,18.0410,16.9420
28.3180,40.4365,15.9055,22.9775,21.4320,17.0195,15.6900,17.5280
10.9830,13.6770,18.9575,16.9815,15.5400,16.6395,18.3835,16.5360
9.2940,20.5010,18.9750,18.1775,22.0610,18.6715,17.2950,17.0890
29.5710,24.5360,12.7560,12.5120,19.1050,15.2305,16.0225,17.3660
25.5570,17.9860,17.9155,17.3210,13.7480,17.7335,17.8685,16.7610
16.8450,12.4415,21.1405,17.0425,13.8890,17.4960,17.0030,16.7440
19.3010,24.3625,17.7050,18.4755,16.3150,14.4680,15.9555,16.8880
11.6160,12.4935,19.1090,22.7915,19.1410,17.3530,15.4920,16.7180
21.8800,23.4090,22.9390,17.0895,19.0240,19.9640,16.5465,16.8620
23.8610,17.6590,34.8795,11.7895,13.3820,17.6630,15.8035,16.0990
14.3010,33.6515,13.4900,17.8190,16.7610,17.7510,16.2560,17.7440
32.3400,19.7955,20.2725,16.8750,18.4380,23.4135,17.4005,16.9550
43.6460,18.7325,17.3695,11.3900,14.2510,14.6595,17.7105,17.0890
21.3370,21.3345,30.7820,20.8910,18.1130,18.2250,16.4320,15.9570
34.7100,20.3700,20.1260,16.4895,14.1730,15.7505,17.4380,17.1680
5.0580,30.9470,30.9240,14.3915,17.4190,22.1770,18.7310,17.3980
44.1270,28.0205,18.4565,13.5210,19.4240,17.5325,18.1330,16.6750
26.5600,17.5330,15.8965,17.7825,16.8040,15.7040,15.9435,17.5430
8.7890,12.7195,21.1195,17.0865,13.9260,17.7860,17.5360,17.1570
9.2340,32.4395,17.4650,22.9885,17.6020,17.6735,16.3890,16.6970
32.1050,16.1085,13.3980,15.2705,23.5920,18.6325,15.5830,16.6680
13.8930,16.5245,24.6875,15.5825,17.7350,17.6625,18.4410,17.6920
33.5550,26.2940,11.5370,17.6640,17.3640,16.0765,16.4530,17.6790
24.1390,27.1210,19.8895,22.5750,15.8290,15.5180,16.0520,17.1610
10.6430,18.0610,19.8510,20.9150,17.7810,16.0440,16.3930,17.6360
45.6800,19.7220,19.2775,14.5790,15.6830,16.6085,18.0795,17.3490
12.0030,13.1490,30.0050,17.1980,16.8900,15.6060,15.9430,16.4110
30.7250,19.7540,10.9725,25.4395,20.9510,17.7780,17.6330,16.7530
42.0260,16.0760,21.4950,19.6735,17.3830,15.1025,17.0065,17.2240
7.6130,,9.4825,15.8960,15.5975,19.6980,17.4430,16.0720,17.3520
17.6660,26.4220,20.5040,17.6270,17.2360,14.4395,18.2075,17.3150
24.4200,28.3195,14.1325,16.3130,17.1570,19.0780,16.6245,16.8630
15.5560,12.4960,16.9105,17.3205,14.0820,16.1785,16.9675,16.4770
13.9840,15.0100,18.2720,16.4800,20.6550,18.7765,19.4480,16.8900
20.4170,18.0845,18.5205,15.9390,19.3900,13.6115,17.4720,16.4250
17.7120,25.0765,16.2860,25.0785,15.8500,16.6700,18.0670,16.0350
36.4820,27.0110,17.5810,18.4690,20.0210,17.4505,17.9145,16.7180
60.0840,11.4300,16.8190,14.3855,18.6250,17.4720,17.8010,17.5630
23.8610,16.2560,18.5395,23.0005,22.7180,16.7375,16.5490,16.8040
8.2380,12.9430,22.0305,21.1065,21.1890,22.2540,18.1255,17.4290
9.8990,18.8780,13.4840,19.8145,14.2260,16.4340,17.7810,16.9070
25.1520,20.0370,19.3005,14.2570,15.6200,15.5220,15.6540,17.2360
36.1950,33.7445,17.5175,22.3100,18.5720,14.1575,17.4370,17.3980
34.7090,18.5550,14.7685,21.4060,17.1280,17.3600,15.6470,16.4690
12.2450,12.3075,16.1005,19.6505,17.6640,16.2875,17.5355,16.5720
12.2890,19.9565,19.9055,23.1070,15.7020,18.7180,17.5100,17.1860
9.3080,28.0485,10.2830,18.1565,17.5720,15.5080,17.3265,17.5280
19.8130,26.3970,18.4150,19.8615,17.8310,19.4490,17.7885,17.0160
12.4190,20.2935,13.5645,18.6370,18.4130,17.8070,15.6105,16.4900
27.6640,12.6100,21.7755,14.1365,17.8360,15.6340,17.3490,17.4130
26.2750,32.9070,14.3960,23.6580,16.4110,23.5695,17.7650,17.2000
6.3080,18.6745,17.9655,20.8080,17.0890,14.0410,15.1070,16.8960
12.3240,27.1695,10.7400,13.5360,14.4290,16.4085,16.8115,16.6630
28.3580,22.9425,15.0465,14.3440,18.1150,14.7175,16.6925,17.3830
21.1530,31.5200,22.8170,15.2350,16.5790,17.6150,14.8720,16.9520
4.5970,35.0415,20.0520,21.9435,14.2480,14.8485,18.0870,17.1670
63.7970,13.0645,12.1165,15.1675,15.6180,16.0975,17.0000,17.2150
31.5190,25.0790,15.9690,19.7565,19.3060,15.6120,19.3260,16.5320
21.6220,14.6330,17.3420,17.3415,16.8450,17.1095,17.8860,16.9090
30.2620,,8.7580,14.2250,17.0560,21.7440,16.8985,18.1030,17.1260
14.1690,58.7185,18.2115,15.1415,14.8700,18.8860,16.3310,16.4040
23.2180,16.4310,18.5620,14.3020,13.2980,16.8645,15.6180,16.6680
14.6210,,6.2925,27.2365,16.4265,13.0720,17.6595,18.2835,17.1010
7.6960,26.0885,11.5300,17.8420,15.5330,18.3560,19.3500,16.4060
11.3500,16.5855,13.4555,16.3825,15.5510,15.6895,15.7075,16.7200
21.6680,23.1845,23.5930,19.7795,18.9480,16.8180,16.8620,17.6620
23.7820,20.7065,14.2755,12.8135,16.5790,19.0955,16.4935,17.9490
7.2810,22.8300,20.6400,19.3355,15.7880,17.5215,15.7415,16.4060
15.2110,17.5305,24.6160,24.2120,13.5440,16.3075,15.8225,16.6650
8.8000,25.0245,12.9020,16.9600,17.6870,15.6255,17.0585,16.5790
6.5950,27.7330,19.6675,16.5880,16.6180,22.1130,17.0895,16.9560
12.2890,16.1355,14.7375,23.2655,17.9000,16.4250,16.4945,17.5660
23.6560,12.5510,21.1955,16.1180,17.3550,17.3970,17.8005,17.5280
16.4870,16.8195,10.2145,22.8850,15.4640,18.4785,18.3985,17.0160
9.1180,25.8155,16.5565,15.2565,15.9520,16.8630,15.3085,17.3550
11.5470,20.4910,17.9330,17.4050,14.4440,16.7150,16.8975,17.4260
11.3610,,7.4125,19.5380,15.8595,21.1280,19.4445,18.2570,17.4390
26.2570,11.6280,17.1450,16.2195,18.2880,15.9715,17.3560,17.2600
9.5780,20.0035,25.6450,14.7470,15.5510,16.8775,18.0645,16.9890
12.1890,17.4850,14.3180,14.9120,15.9270,18.3505,16.1055,17.6180
15.0350,18.3475,20.1365,14.6565,17.4550,15.9070,16.9785,15.9730
6.1670,19.9675,15.5100,17.4940,15.8000,19.3215,15.8640,15.8890
17.9050,25.4140,15.0315,16.8265,14.5790,18.6410,16.8430,17.0500
14.5320,18.7520,13.3795,18.4115,20.4370,17.8685,15.3790,17.5470
9.2880,16.4750,24.7485,18.5940,15.4550,16.8660,16.3905,16.6190
15.2860,,9.4140,25.8745,23.5015,18.4440,17.1525,16.1765,17.0670
24.7350,18.2290,15.1020,19.6135,18.9260,21.4795,16.2015,17.4660
21.0740,13.7705,25.5315,18.6110,15.9240,16.2795,16.1050,17.4380
7.7540,28.1455,31.1405,21.3580,17.2880,15.7680,18.1530,16.6630
22.5570,25.1415,34.6180,21.1350,15.8500,18.4200,17.5765,16.7080
12.8490,12.6940,19.0730,11.9355,13.1090,18.9815,15.7375,16.9080
6.8370,54.3225,29.0190,27.5635,23.6710,15.5055,15.1000,17.1970
28.6960,15.9325,18.4660,24.4080,15.9050,18.8000,17.9975,16.7530
17.9470,19.3945,23.3590,22.7595,14.9480,15.4210,17.6115,17.1290
21.7280,11.5705,16.1505,16.4590,16.6970,18.0940,18.1665,17.1260
18.2060,,9.2655,12.8895,14.4400,15.5040,18.4625,16.0385,17.6680
22.9900,26.4175,21.5385,13.7210,18.2440,19.1950,17.3580,17.2500
14.1610,29.1285,19.3270,15.9030,16.7460,16.0415,18.9015,17.4240
8.8770,,9.6610,30.4365,18.7935,15.5860,16.8330,15.7825,16.9090
13.7740,19.9570,,9.2170,19.3795,20.8830,17.4275,17.8085,17.3400
14.4550,15.2305,16.0810,23.9000,19.6980,16.5810,16.8855,16.5480
23.2800,26.5365,,9.9230,19.9885,16.5320,19.6620,17.5405,17.1930
12.0210,13.0580,17.8450,15.7425,18.2490,18.9215,18.1695,16.4800
15.8870,14.7065,17.9805,20.7155,16.3710,16.8055,17.4700,16.5790
12.0450,12.6540,12.6210,19.0305,16.6050,17.2045,17.1800,16.9430
4.6680,19.4965,19.0445,22.7280,18.2130,17.7780,18.7795,16.9350
20.1300,22.1185,17.8055,14.6455,17.5610,17.9050,17.8745,16.0180
26.5520,,8.1080,18.8365,16.3500,16.1910,16.8970,17.7995,16.4180
14.8580,17.3160,15.9425,26.5450,15.9050,16.4570,16.6650,16.4190
44.6640,17.8055,11.0750,17.1365,16.5250,16.3470,17.8805,17.6740
14.2430,27.9640,17.2585,15.6570,20.2120,13.7865,17.0085,17.1670
22.5510,26.7565,27.6225,11.6755,16.4770,20.1245,19.0050,16.4170
26.7660,25.2375,20.0265,14.3215,20.8830,18.6245,16.7145,16.5310
21.2050,21.2625,20.0610,14.4500,18.2930,19.3735,17.1705,17.1720
19.0240,31.2405,,8.3290,13.4655,15.5590,19.8620,17.0635,17.5630
12.8860,14.8340,21.4885,17.2600,20.0110,16.9530,15.3995,17.0160
22.1810,14.5160,18.7020,21.3505,14.1890,17.6435,17.4840,16.4250
9.2510,28.4620,18.0760,17.4405,18.2950,18.2845,17.6050,15.9340
33.5680,16.1090,15.0375,13.7380,14.3460,16.0355,17.7800,16.4210
0.2920,24.5375,16.8865,17.8800,17.9110,16.9430,20.0675,16.9890
26.2790,14.3885,,8.9300,17.2245,16.2980,22.0215,17.0985,16.4800
52.2990,17.9150,15.0790,21.2290,18.0650,16.4785,18.0980,16.1810
5.3520,24.4685,15.1600,16.3590,17.9040,19.1435,16.5790,17.0440
24.6370,16.5290,18.6500,16.4680,21.6930,14.9525,16.2435,16.5360
19.5110,45.0325,13.5860,19.6615,15.4110,17.9385,16.8860,16.4800
17.5660,19.6210,19.2355,14.9240,15.9340,19.9505,15.9930,17.0660
42.1260,13.0790,20.6800,14.1900,15.1950,18.4110,15.7115,17.5080
26.1430,23.2865,24.3810,14.0570,16.5610,16.2045,15.4390,16.9650
11.4380,24.4310,16.6945,15.4940,21.5500,20.0480,16.2435,16.9430
21.0670,18.2835,15.7125,18.0650,14.2970,15.7625,17.6170,17.1260
15.5860,13.0745,16.9170,18.3580,15.7290,14.9445,15.8535,16.0730
11.4100,19.2810,10.8715,20.1190,16.4800,18.6870,17.6865,16.7000
23.2990,13.9650,26.0615,18.3520,22.2530,17.1820,16.6290,16.4170
15.6730,21.1765,28.7430,18.2955,13.3690,15.5945,16.2150,16.4880
11.8730,14.6365,17.9780,26.7920,15.7750,18.1350,16.2835,16.7460
18.2680,15.3735,22.7635,18.9985,17.5470,16.6045,16.9050,16.3640
6.0490,21.4170,21.3960,16.1325,18.1490,17.4155,18.1775,16.8920
25.2160,,6.1070,16.7195,11.5025,19.5700,19.0375,18.5185,16.8350
28.3880,15.5115,14.3915,22.4960,17.8490,15.9615,16.5155,17.0660
26.3540,22.9515,25.3010,13.8935,18.3440,17.3565,16.6245,16.9740
17.3170,11.6530,20.6970,20.3840,18.5870,18.1065,17.7785,17.3550
10.1950,35.8170,22.1980,18.4695,16.8960,16.9585,19.2170,17.0730
11.9220,31.7355,23.1285,17.4815,18.4310,17.4255,14.6510,16.8040
