% 
% 
% 
% 
% 
% 
%             1988 Graphics Section Poster Session
%           Displaying Analysis of Baseball Salaries
% 
%      The Statistical Graphics Section of the  American  Sta-
% tistical  Association is sponsoring a special poster session
% titled "Why They Make What They Make - An Analysis of  Major
% League  Baseball  Salaries."   The  session  will be held in
% August 1988 at the meetings in New Orleans and  is  intended
% to  allow  members  to  compare techniques for analyzing and
% displaying data.  The session provides a forum for both  old
% and  new  graphical techniques to describe and summarize the
% data.
% 
%      The results of each analysis will be  displayed  during
% the  poster session.  Each participant will be given a space
% to display his/her results and  other  conference  attendees
% will be encouraged to discuss them with you.  There will not
% be any formal discussion or comparison of results.   Rather,
% the  opportunity  is  provided for informal comparison among
% ourselves.
% 
%      Since  this  session  is  treated   as   an   organized
% contributed-paper  session,  you  must submit a contributed-
% paper abstract to the ASA  office.   The  abstract  must  be
% postmarked  not  later than February 15, 1988 AND identified
% as a contribution to the special Statistical Graphics  Expo-
% sition.   The  forms can be found in future issues of AMSTAT
% News.  The abstract can be very  general.   A  sample  which
% will  suffice  is  provided below.  Variations might include
% the software, hardware and techniques you plan to use.   You
% have  until August to work on the analysis.  After the meet-
% ings you will be given an opportunity  to  include  a  short
% paper  describing  your  analysis in the 1988 Proceedings of
% the Statistical Graphics Section.
% 
% 
%                       SAMPLE ABSTRACT
% 
%              Analysis of Baseball Salary Data *
% 
%      This analysis describes and  summarizes  the  relation-
%      ships  between  1987  salaries of major league baseball
%      players and the player's performance.  We use graphical
%      methods to show relationships between a player's salary
%      to his 1986 and career performance statistics  and  the
%      player's team.
% 
%      *Contribution to special Statistical  Graphics  Exposi-
%      tion
% 
% 
% 
% 
% 
% 
% 
%                      September 2, 1987
% 
% 
% 
% 
% 
% 
%                            - 2 -
% 
% 
%      Description of the 1988 Graphics Section Data Set
% 
%      The data consist of three files consisting of  data  on
% the regular and leading substitute hitters in 1986, the reg-
% ular pitchers in 1986 and the team statistics.   The  salary
% data  were  taken  from  Sports Illustrated, April 20, 1987.
% The salary of any player not included  in  that  article  is
% listed  as an NA.  The 1986 and career statistics were taken
% from The 1987 Baseball Encyclopedia Update published by Col-
% lier  Books,  Macmillan  Publishing  Company, New York.  The
% team attendance figures were obtained from the Elias  Sports
% Bureau, personal conversation.
% 
%      The goal is to use  graphical  methods  to  attempt  to
% explain differences in the salaries of major league baseball
% players and to answer the question "Are players paid accord-
% ing to their performance?".
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
%                      September 2, 1987
% 
% 
% 
% 
% 
% 
%                            - 3 -
% 
% 
%                       The Hitter File
% There is one line per hitter.  Each data item  is  separated
% by a tab character.  The variables are
%      hitter's name,
%      number of times at bat in 1986,
%      number of hits in 1986,
%      number of home runs in 1986,
%      number of runs in 1986,
%      number of runs batted in in 1986,
%      number of walks in 1986,
%      number of years in the major leagues,
%      number of times at bat during his career,
%      number of hits during his career,
%      number of home runs during his career,
%      number of runs during his career,
%      number of runs batted in during his career,
%      number of walks during his career,
%      player's league at the end of 1986,
%      player's division at the end of 1986,
%      player's team at the end of 1986,
%      player's position(s) in 1986,
%      number of put outs in 1986,
%      number of assists in 1986,
%      number of errors in 1986,
%      1987 annual salary on opening day in thousands of  dol-
%      lars,
%      player's league at the beginning of 1987,
%      player's team at the beginning of 1987.
% 
%                       The Pitcher File
% There is one line per pitcher.  Each data item is  separated
% by a tab character.  The variables are
%      pitcher's name,
%      player's team at the end of in 1986,
%      player's league at the end of 1986,
%      number of wins in 1986,
%      number of losses in 1986,
%      earned run average in 1986,
%      number of games in 1986,
%      number of innings pitched in 1986,
%      number of saves in 1986,
%      number of years in the major leagues,
%      number of wins during his career,
%      number of losses during his career,
%      earned run average during his career,
%      number of games during his career,
%      number of innings pitched during his career,
%      number of saves during his career,
%      1987 annual salary on opening day in thousands of  dol-
%      lars,
%      player's league at the beginning of 1987,
%      player's team at the beginning of 1987.
% 
% 
% 
% 
%                      September 2, 1987
% 
% 
% 
% 
% 
% 
%                            - 4 -
% 
% 
%                        The Team File
% There is one line per team.  Each data item is separated  by
% a tab character.  The variables are
%      league,
%      division,
%      position in final league standings in 1986,
%      team,
%      number of wins in 1986,
%      number of losses in 1986,
%      attendance for home games in 1986,
%      attendance for away games in 1986,
%      1987 average salary.
% 
% 
% 
%               Coding for some of the Variables
% Team Names:
%      N.Y. New York
%      Phi. Philadelphia
%      St.L.     St. Louis
%      Mon. Montreal
%      Chi. Chicago
%      Pit. Pittsburgh
%      Hou. Houston
%      Cin. Cincinnati
%      S.F. San Francisco
%      S.D. San Diego
%      L.A. Los Angeles
%      Atl. Atlanta
%      Bos. Boston
%      Det. Detroit
%      Tor. Toronto
%      Cle. Cleveland
%      Mil. Milwaukee
%      Bal. Baltimore
%      Cal. California
%      Tex. Texas
%      K.C. Kansas City
%      Oak. Oakland
%      Min. Minnesota
%      Sea. Seattle
% 
% Leagues:
%      N    National
%      A    American
% 
% Division:
%      W    West
%      E    East
% 
% 
% 
% 
% 
% 
% 
%                      September 2, 1987
% 
% 
% 
% 
% 
% 
%                            - 5 -
% 
% 
% Player's position(s):
% 
%      If a substitute played 70% of his games  at  one  posi-
% tion,  that  is the only position listed for him.  If he did
% not play 70% of his games at one position, but played 90% of
% his  games  at two position, he is listed with a combination
% position, such as "S2" for shortstop  and  second  base,  or
% "CO"  for  catcher and outfield.  If a player failed to meet
% either the 70% or 90% requirement listed above, he is listed
% as a utillity player ("UT").
%      1B   First Base
%      2B   Second Base
%      SS   Short Stop
%      3B   Third Base
%      RF   Right Field
%      CF   Center Field
%      LF   Left Field
%      C    Catcher
%      DH   Designated Hitter
%      OF   Outfield
%      UT   Utility
%      OS   Outfield and Short Stop
%      3S   Third Base and Short Stop
%      13   First and Third Base
%      3O   Third Base and Outfield
%      O1   Outfield and First Base
%      S3   Short Stop and Third Base
%      32   Third and Second Base
%      DO   Designated Hitter and Outfield
%      OD   Outfield and Designated Hitter
%      CD   Catcher and Designated Hitter
%      CS   Catcher and Short Stop
%      23   Second and Third Base
%      1O   First Base and Outfield
%      2S   Second Base and Short Stop
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
% 
%                      September 2, 1987
% 
% 
% 
%
% Note: the uncorrected data is being used!
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation baseball-pitcher

@attribute pitchers_name {Al_Nipper,Andy_Hawkins,Andy_McGaffigan,Aurelio_Lopez,Barry_Jones,Bert_Blyleven,Bill_Campbell,Bill_Gullickson,Bill_Mooneyham,Bill_Swift,Bill_Wegman,Bob_Forsch,Bob_James,Bob_Kipper,Bob_Knepper,Bob_McClure,Bob_Ojeda,Bob_Sebra,Bob_Shirley,Bob_Stanley,Bob_Tewksbury,Bob_Walk,Bob_Welch,Bobby_Witt,Bret_Saberhagen,Brian_Fisher,Bruce_Hurst,Bruce_Ruffin,Bryn_Smith,Bud_Black,Calvin_Schiraldi,Cecilio_Guante,Charles_Hudson,Charlie_Hough,Charlie_Kerfeld,Charlie_Leibrandt,Chris_Codiroli,Chris_Welsh,Craig_Lefferts,Curt_Young,Dale_Mohorcic,Dan_Petry,Dan_Plesac,Dan_Quisenberry,Danny_Cox,Danny_Darwin,Danny_Jackson,Dave_Dravecky,Dave_Righetti,Dave_Schmidt,Dave_Smith,Dave_Stewart,Dave_Stieb,David_Palmer,Dennis_Eckersley,Dennis_Lamp,Dennis_Leonard,Dennis_Rasmussen,Don_Aase,Don_Carman,Don_Robinson,Don_Sutton,Donnie_Moore,Doug_Corbett,Doug_Drabek,Doyle_Alexander,Dwight_Gooden,Ed_Correa,Ed_Lynch,Eric_Bell,Eric_King,Eric_Plunk,Eric_Show,Ernie_Camacho,Fernando_Valenzuela,Floyd_Bannister,Floyd_Youmans,Frank_Tanana,Frank_Viola,Frank_Wills,Gene_Garber,Gene_Nelson,Goose_Gossage,Greg_Harris,Greg_Mathews,Greg_Minton,Jack_Morris,Jamie_Moyer,Jay_Baller,Jay_Howell,Jay_Tibbs,Jeff_Dedmon,Jeff_Reardon,Jeff_Robinson,Jeff_Sellers,Jesse_Orosco,Jim_Acker,Jim_Clancy,Jim_Deshaies,Jim_Slaton,Jim_Winn,Jimmy_Key,Joaquin_Andujar,Joe_Cowley,Joe_Hesketh,Joe_Johnson,Joe_Niekro,Joe_Sambito,Joel_Davis,John_Candelaria,John_Cerutti,John_Denny,John_Franco,John_Tudor,Jose_Guzman,Jose_Rijo,Juan_Nieves,Keith_Atherton,Ken_Dixon,Ken_Howell,Ken_Schrom,Kent_Tekulve,Kevin_Gross,Kirk_McCaskill,LaMarr_Hoyt,Lance_McCullers,Larry_McWilliams,Lee_Smith,Mario_Soto,Mark_Clear,Mark_Davis,Mark_Eichhorn,Mark_Gubicza,Mark_Huismann,Mark_Langston,Mark_Portugal,Mark_Thurmond,Matt_Young,Mike_Bielecki,Mike_Boddicker,Mike_Flanagan,Mike_Krukow,Mike_LaCoss,Mike_Maddux,Mike_Mason,Mike_Moore,Mike_Morgan,Mike_Scott,Mike_Smithson,Mitch_Williams,Neal_Heaton,Neil_Allen,Nolan_Ryan,Oil_Can_Boyd,Orel_Hershiser,Paul_Assenmacher,Pete_Ladd,Phil_Niekro,Randy_ONeal,Ray_Fontenot,Rich_Bordi,Rich_Dotson,Rick_Aguilera,Rick_Honeycutt,Rick_Langford,Rick_Mahler,Rick_Reuschel,Rick_Rhoden,Rick_Sutcliffe,Ricky_Horton,Roger_Clemens,Roger_McDowell,Ron_Darling,Ron_Davis,Ron_Guidry,Ron_Robinson,Ron_Romanick,Scott_Bailes,Scott_Bankhead,Scott_Garrelts,Scott_McGregor,Scott_Sanderson,Shane_Rawley,Sid_Fernandez,Steve_Bedrosian,Steve_Carlton,Steve_Farr,Steve_Ontiveros,Steve_Trout,Storm_Davis,Ted_Higuera,Ted_Power,Terry_Forster,Tim_Burke,Tim_Conroy,Tim_Leary,Todd_Worrell,Tom_Browning,Tom_Candiotti,Tom_Henke,Tom_Niedenfuer,Tom_Seaver,Vida_Blue,Walt_Terell,Willie_Hernandez,Zane_Smith}
@attribute players_team_at_the_end_of_in_1986 {Atl.,Bal.,Bos.,Cal.,Chi.,Cin.,Cle.,Det.,Hou.,K.C.,L.A.,Mil.,Min.,Mon.,N.Y.,Oak.,Phi.,Pit.,S.D.,S.F.,Sea.,St.L.,Tex.,Tor.}
@attribute players_league_at_the_end_of_1986 {A,N}
@attribute number_of_wins_in_1986 INTEGER
@attribute number_of_losses_in_1986 INTEGER
@attribute earned_run_average_in_1986 REAL
@attribute number_of_games_in_1986 INTEGER
@attribute number_of_innings_pitched_in_1986 REAL
@attribute number_of_saves_in_1986 INTEGER
@attribute number_of_years_in_the_major_leagues INTEGER
@attribute number_of_wins_during_his_career INTEGER
@attribute number_of_losses_during_his_career INTEGER
@attribute earned_run_average_during_his_career REAL
@attribute number_of_games_during_his_career INTEGER
@attribute number_of_innings_pitched_during_his_career REAL
@attribute number_of_saves_during_his_career INTEGER
@attribute 1987_annual_salary_on_opening_day_in_thousands_of_dollars REAL
@attribute players_league_at_the_beginning_of_1987 {A,N}
@attribute players_team_at_the_beginning_of_1987 {Atl.,Bal.,Bos.,Cal.,Chi.,Cin.,Cle.,Det.,Hou.,K.C.,L.A.,Mil.,Min.,Mon.,N.Y.,Oak.,Phi.,Pit.,S.D.,S.F.,Sea.,St.L.,Tex.,Tor.}

@data
Rick_Langford,Oak.,A,1,10,7.36,16,55,0,11,73,106,4.01,260,1490.2,0,?,A,Oak.
Mark_Langston,Sea.,A,12,14,4.85,37,239.1,0,3,36,38,4.43,96,591,0,370,A,Sea.
Tim_Leary,Mil.,A,12,12,4.21,33,188.1,0,5,17,20,4.09,61,288,0,170,N,L.A.
Craig_Lefferts,S.D.,N,9,8,3.09,83,107.2,4,4,22,22,2.89,261,385.2,17,500,N,S.D.
Charlie_Leibrandt,K.C.,A,14,11,4.09,35,231.1,0,7,58,44,3.77,173,928.1,2,850,A,K.C.
Dennis_Leonard,K.C.,A,8,13,4.44,33,192.2,0,12,144,106,3.69,312,2187.1,1,?,A,K.C.
Aurelio_Lopez,Hou.,N,3,3,3.46,45,78,7,10,60,35,3.52,433,872.1,92,300,N,Hou.
Ed_Lynch,Chi.,N,7,5,3.73,24,101.1,0,7,45,45,3.82,190,829.1,4,550,N,Chi.
Mike_Maddux,Phi.,N,3,7,5.42,16,78,0,1,3,7,5.42,16,78,0,?,N,Phi.
Rick_Mahler,Atl.,N,14,18,4.88,39,237.2,0,8,61,59,3.85,216,1084,2,662.5,N,Atl.
Mike_Mason,Tex.,A,7,3,4.33,27,135,0,5,25,35,4.31,110,532,0,280,A,Tex.
Greg_Mathews,St.L.,N,11,8,3.65,23,145.1,0,1,11,8,3.65,23,145.1,0,100,N,St.L.
Kirk_McCaskill,Cal.,A,17,10,3.36,34,246.1,0,2,29,22,3.94,64,436,0,232,A,Cal.
Bob_McClure,Mon.,N,4,6,3.19,65,79,6,12,48,48,3.86,424,924.1,41,550,N,Mon.
Lance_McCullers,S.D.,N,10,10,2.78,70,136,5,2,10,12,2.68,91,171,10,125,N,S.D.
Roger_McDowell,N.Y.,N,14,9,3.02,75,128,22,2,20,14,2.93,137,255.1,39,?,N,N.Y.
Andy_McGaffigan,Mon.,N,10,5,2.65,48,142.2,2,6,20,23,3.44,142,455.1,5,292.5,N,Mon.
Scott_McGregor,Bal.,A,11,15,4.52,34,203,0,11,136,98,3.84,326,2038.2,5,950,A,Bal.
Larry_McWilliams,Pit.,N,3,11,5.15,49,122.1,0,9,68,67,3.91,258,1240.1,2,?,N,Pit.
Greg_Minton,S.F.,N,4,4,3.93,48,68.2,5,12,44,52,3.22,537,847,124,750,N,S.F.
Dale_Mohorcic,Tex.,A,2,4,2.51,58,79,7,1,2,4,2.51,58,79,7,92.5,A,Tex.
Bill_Mooneyham,Oak.,A,4,5,4.52,45,99.2,2,1,4,5,4.52,45,99.2,2,?,A,Oak.
Donnie_Moore,Cal.,A,4,5,2.97,49,72.2,21,11,36,36,3.64,375,596.1,80,1000,A,Cal.
Mike_Moore,Sea.,A,11,13,4.30,38,266,1,5,48,62,4.44,157,997.1,1,500,A,Sea.
Mike_Morgan,Sea.,A,11,17,4.53,37,216.1,1,6,21,45,4.91,101,507.1,1,170,A,Sea.
Jack_Morris,Det.,A,21,8,3.27,35,267,0,10,144,94,3.58,302,2123.1,0,1850,A,Det.
Jamie_Moyer,Chi.,N,7,4,5.05,16,87.1,0,1,7,4,5.05,16,87.1,0,70,N,Chi.
Gene_Nelson,Chi.,A,6,6,3.85,54,114.2,6,6,28,34,4.55,160,528.2,9,350,A,Oak.
Tom_Niedenfuer,L.A.,N,6,6,3.71,60,80,11,6,29,28,2.76,295,424,63,725,N,L.A.
Joe_Niekro,N.Y.,A,9,10,4.87,25,125.2,0,20,213,190,3.50,670,3426.1,16,775,A,N.Y.
Phil_Niekro,Cle.,A,11,11,4.32,34,210.1,0,23,311,261,3.27,838,5264.2,30,500,A,Cle.
Juan_Nieves,Mil.,A,11,12,4.92,35,184.2,0,1,11,12,4.92,35,184.2,0,115,A,Mil.
Al_Nipper,Bos.,A,10,12,5.38,26,159,0,4,31,31,4.35,83,519.2,0,325,A,Bos.
Bob_Ojeda,N.Y.,N,18,5,2.57,32,217.1,0,7,62,44,3.83,172,935.2,1,625,N,N.Y.
Randy_ONeal,Det.,A,3,7,4.33,37,122.2,2,3,10,13,3.82,69,235.2,3,100,N,Atl.
Steve_Ontiveros,Oak.,A,2,2,4.71,46,72.2,10,2,3,5,3.30,85,147.1,18,?,A,Oak.
Jesse_Orosco,N.Y.,N,8,6,2.33,58,81,21,7,44,38,2.48,314,518.1,91,925,N,N.Y.
David_Palmer,Atl.,N,11,10,3.65,35,209.2,0,7,49,36,3.36,157,787.1,2,725,N,Atl.
Dan_Petry,Det.,A,5,10,4.66,20,116,0,8,98,74,3.58,227,1504.1,0,975,A,Det.
Dan_Plesac,Mil.,A,10,7,2.97,51,91,14,1,10,7,2.97,51,91,14,140,A,Mil.
Eric_Plunk,Oak.,A,4,7,5.31,26,120.1,0,1,4,7,5.31,26,120.1,0,75,A,Oak.
Mark_Portugal,Min.,A,6,10,4.31,27,112.2,1,2,7,13,4.53,33,137,1,85,A,Min.
Ted_Power,Cin.,N,10,6,3.70,56,129,1,6,34,29,3.72,264,476.1,41,500,N,Cin.
Dan_Quisenberry,K.C.,A,3,7,2.77,62,81.1,12,8,47,42,2.51,506,845.1,229,875,A,K.C.
Dennis_Rasmussen,N.Y.,A,18,6,3.88,31,202,0,4,30,17,4.06,81,465,0,175,A,N.Y.
Shane_Rawley,Phi.,N,11,7,3.54,23,157.2,0,9,81,79,3.80,374,1298.1,40,800,N,Phi.
Jeff_Reardon,Mon.,N,7,9,3.94,62,89,35,8,42,46,2.80,456,666,162,825,A,Min.
Rick_Reuschel,Pit.,N,9,16,3.96,35,215.2,0,14,162,155,3.43,436,2771.2,4,750,N,Pit.
Rick_Rhoden,Pit.,N,15,12,2.84,34,253.2,0,13,121,97,3.48,333,2118,1,575,A,N.Y.
Dave_Righetti,N.Y.,A,8,8,2.45,74,106.2,46,7,58,44,3.01,294,832,107,800,A,N.Y.
Jose_Rijo,Oak.,A,9,11,4.65,39,193.2,1,3,17,23,4.45,75,319.2,3,110,A,Oak.
Don_Robinson,Pit.,N,3,4,3.38,50,69.1,14,9,59,63,3.85,301,1137,31,620,N,Pit.
Jeff_Robinson,S.F.,N,6,3,3.36,64,104.1,8,3,13,18,4.15,106,288.1,8,190,N,S.F.
Ron_Romanick,Cal.,A,5,8,5.50,18,106.1,0,3,31,29,4.24,82,531,0,?,A,Cal.
Bruce_Ruffin,Phi.,N,9,4,2.46,21,146.1,0,1,9,4,2.46,21,146.1,0,100,N,Phi.
Nolan_Ryan,Hou.,N,12,8,3.34,30,178,0,20,253,226,3.15,611,4115.2,3,1000,N,Hou.
Bret_Saberhagen,K.C.,A,7,12,4.15,30,156,0,3,37,29,3.41,100,549,1,740,A,K.C.
Joe_Sambito,Bos.,A,2,0,4.84,53,44.2,12,10,35,32,2.79,414,590.2,84,360,A,Bos.
Scott_Sanderson,Chi.,N,9,11,4.19,37,169.2,1,9,78,69,3.40,229,1313.2,3,866.667,N,Chi.
Calvin_Schiraldi,Bos.,A,4,2,1.41,25,51,9,3,6,5,4.28,40,94.2,9,150,A,Bos.
Dave_Schmidt,Chi.,A,3,6,3.31,49,92.1,8,6,23,28,3.18,221,436.1,34,375,A,Bal.
Ken_Schrom,Cle.,A,14,7,4.54,34,206,0,6,45,38,4.46,144,746.1,1,425,A,Cle.
Mike_Scott,Hou.,N,18,10,2.22,37,275.1,0,8,65,62,3.70,212,1160,3,666.667,N,Hou.
Tom_Seaver,Bos.,A,7,13,4.03,28,176.1,0,20,311,205,2.86,656,4782.2,1,?,A,Bos.
Bob_Sebra,Mon.,N,5,5,3.55,17,91.1,0,2,5,7,4.27,24,111.2,0,70,N,Mon.
Jeff_Sellers,Bos.,A,3,7,4.94,14,82,0,2,5,7,4.66,18,104.1,0,77.5,A,Bos.
Bob_Shirley,N.Y.,A,0,4,5.04,39,105.1,3,10,66,94,3.75,419,1390.1,18,500,A,N.Y.
Eric_Show,S.D.,N,9,5,2.97,24,136.1,0,6,62,46,3.30,188,949.2,6,787.5,N,S.D.
Jim_Slaton,Det.,A,4,6,5.08,36,113.1,2,16,151,158,4.03,496,2683.1,14,400,A,Oak.
Bryn_Smith,Mon.,N,10,8,3.94,30,187.1,0,6,49,41,3.27,193,836.1,6,?,N,Mon.
Dave_Smith,Hou.,N,4,7,2.73,54,56,33,7,38,29,2.61,361,526.2,100,650,N,Hou.
Lee_Smith,Chi.,N,9,9,3.09,66,90.1,31,7,36,41,2.89,396,598.1,144,820,N,Chi.
Zane_Smith,Atl.,N,8,16,4.05,38,204.2,1,3,18,26,3.85,83,371.2,1,150,N,Atl.
Mike_Smithson,Min.,A,13,14,4.77,34,198,0,5,56,59,4.19,148,977,0,540,A,Min.
Mario_Soto,Cin.,N,5,10,4.71,19,105,0,10,94,83,3.37,277,1611.1,4,1200,N,Cin.
Bob_Stanley,Bos.,A,6,6,4.37,66,82.1,16,10,100,76,3.45,503,1374,123,1075,A,Bos.
Dave_Stewart,Oak.,A,9,5,3.95,37,161.2,0,7,39,40,3.96,247,766,19,500,A,Oak.
Dave_Stieb,Tor.,A,7,12,4.74,37,205,1,8,102,92,3.34,259,1859.1,1,850,A,Tor.
Rick_Sutcliffe,Chi.,N,5,14,4.64,28,176.2,0,10,86,68,3.84,251,1416.2,6,1800,N,Chi.
Don_Sutton,Cal.,A,15,11,3.74,34,207,0,21,310,239,3.20,723,5001.1,5,550,A,Cal.
Bill_Swift,Sea.,A,2,9,5.46,29,115.1,0,2,8,19,5.11,52,236,0,?,A,Sea.
Frank_Tanana,Det.,A,12,9,4.16,32,188.1,0,14,159,153,3.40,408,2759.1,0,662.5,A,Det.
Kent_Tekulve,Phi.,N,11,5,2.54,73,110,4,13,85,76,2.69,853,1199,176,800,N,Phi.
Walt_Terell,Det.,A,15,12,4.56,34,217.1,0,5,49,45,3.89,125,816,0,600,A,Det.
Bob_Tewksbury,N.Y.,A,9,5,3.31,23,130.1,0,1,9,5,3.31,23,130.1,0,85,A,N.Y.
Mark_Thurmond,Det.,A,7,8,4.56,42,122.1,3,4,35,30,3.50,131,554.2,5,370,A,Det.
Jay_Tibbs,Mon.,N,7,9,3.97,35,190.1,0,3,23,27,3.73,84,509,0,160,N,Mon.
Steve_Trout,Chi.,N,5,7,4.75,37,161,0,9,74,75,3.94,242,1294.1,4,890,N,Chi.
John_Tudor,St.L.,N,13,7,2.92,30,219,0,8,85,58,3.26,204,1342.2,1,1050,N,St.L.
Frank_Viola,Min.,A,16,13,4.51,37,245.2,0,5,63,64,4.38,165,1090,0,830,A,Min.
Bob_Walk,Pit.,N,7,8,3.75,44,141.2,2,7,33,32,4.35,127,573.2,2,285,N,Pit.
Bill_Wegman,Mil.,A,5,12,5.13,35,198.1,0,2,7,12,5.00,38,216,0,80,A,Mil.
Chris_Welsh,Cin.,N,6,9,4.78,24,139.1,0,5,22,31,4.45,122,538,0,?,N,Cin.
Mitch_Williams,Tex.,A,8,6,3.58,80,98,8,1,8,6,3.58,80,98,8,120,A,Tex.
Frank_Wills,Cle.,A,4,4,4.91,26,40.1,4,4,13,19,5.40,66,235,5,?,A,Cle.
Jim_Winn,Pit.,N,3,5,3.58,50,88,3,4,7,11,4.47,96,193.1,4,140,A,Chi.
Bobby_Witt,Tex.,A,11,9,5.48,31,157.2,0,1,11,9,5.48,31,157.2,0,92.5,A,Tex.
Todd_Worrell,St.L.,N,9,10,2.08,74,103.2,36,2,12,10,2.23,91,125.1,41,150,N,St.L.
Floyd_Youmans,Mon.,N,13,12,3.53,33,219,0,2,17,15,3.25,47,296,0,145,N,Mon.
Curt_Young,Oak.,A,13,9,3.45,29,198,0,4,22,18,4.43,76,361.2,0,150,A,Oak.
Matt_Young,Sea.,A,8,6,3.82,65,103.2,13,4,37,48,4.35,157,639,14,350,N,L.A.
Ron_Robinson,Cin.,N,10,3,3.24,70,116.2,14,3,18,12,3.47,115,264.2,15,185,N,Cin.
Fernando_Valenzuela,L.A.,N,21,11,3.14,34,269.1,0,7,99,68,2.94,210,1554.2,1,1850,N,L.A.
Bob_Welch,L.A.,N,7,13,3.28,33,235.2,0,9,100,77,3.31,257,1568.1,8,837.5,N,L.A.
Brian_Fisher,N.Y.,A,9,5,4.93,62,96.2,6,2,13,9,3.65,117,195,20,180,N,Pit.
Chris_Codiroli,Oak.,A,5,8,4.03,16,91.2,0,5,38,40,4.59,121,629.1,2,295,A,Oak.
