%                      File README
%                      -----------
% 
% chscase  A collection of the data sets used in the book 
%          "A Casebook for a First Course in Statistics and Data Analysis,"
%          by Samprit Chatterjee, Mark S. Handcock and Jeffrey S. Simonoff,
%          John Wiley and Sons, New York, 1995. Submitted by 
%          Samprit Chatterjee (schatterjee@stern.nyu.edu),
%          Mark Handcock (mhandcock@stern.nyu.edu) and 
%          Jeff Simonoff (jsimonoff@stern.nyu.edu)
% 
% This submission consists of 38 files, plus this README file.
% Each file represents a data set analyzed in the book. The names
% of the files correspond to the names used in the book. The data
% files are written in plain ASCII (character) text. Missing
% values are represented by "M" in all data files.
% 
% More information about the data sets and the book can be
% obtained via gopher at the address
%                      swis.stern.nyu.edu
% 
% The information is filed under
%   ---> Academic Departments & Research Centers
%    ---> Statistics and Operations Research
%     ---> Publications
%      ---> A Casebook for a First Course in Statistics and Data Analysis
%       ---> Welcome!
% 
% It can also be accessed from the World Wide Web (WWW) using a
% WWW browser (e.g., netscape) starting from the URL address
%           http://www.stern.nyu.edu/SOR/Casebook
% 
% 
% 
% NOTICE: These datasets may be used freely for scientific,
% educational and/or non-commercial purposes, provided suitable
% acknowledgment is given (by citing the Chatterjee, Handcock and
% Simonoff reference above).
%
% File: census2.dat
%
% Note: attribute names were generated automatically since there was no
%       information in the data itself.
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation chscase-census2

@attribute col_1 REAL
@attribute col_2 REAL
@attribute col_3 REAL
@attribute col_4 REAL
@attribute col_5 REAL
@attribute col_6 REAL
@attribute col_7 REAL
@attribute col_8 REAL

@data
21.3500,12.6065,16.3075,14.2534,23.0448,17.9106,18.3475,19.7204
7.2420,15.0065,13.0222,20.2094,21.7070,16.8538,19.8030,20.1618
33.0610,27.9130,17.3345,24.5799,19.9944,19.5674,17.5515,19.9344
31.6250,25.6750,18.1100,22.2267,21.8784,22.0322,22.1788,20.5871
19.7560,23.9895,16.4300,23.9076,18.2355,20.8860,20.5399,18.9945
22.8660,11.9910,13.2127,23.7069,19.4590,21.1999,20.4272,19.7756
25.1230,36.4100,16.1455,17.2599,22.1336,17.2189,19.4054,20.4552
14.0880,12.1940,23.1857,18.9984,18.3994,23.9445,22.6126,19.4722
14.9220,14.5075,23.0020,19.6272,20.2300,19.2415,19.6981,20.2364
7.8320,16.6205,14.9920,22.1491,26.6752,17.9097,19.9978,19.8248
22.9120,22.4755,14.8715,25.9910,19.6734,20.8683,18.6223,20.4077
11.6090,20.0840,16.2355,15.1700,23.7763,18.9203,19.1959,19.8911
7.8380,43.4455,16.1263,18.2225,19.0726,19.1020,20.6970,21.3208
15.6180,15.5800,15.0840,17.6923,20.7874,23.3906,19.4617,20.4071
22.2560,31.4630,14.6887,20.8591,19.5813,19.9844,19.1836,19.5473
6.5850,22.2610,15.4455,18.7351,22.7601,20.6375,18.8054,19.6760
37.5550,19.0225,25.9125,16.1817,24.4695,20.8331,16.8160,20.1278
28.8750,15.2940,18.8263,22.1886,19.4647,19.6136,21.6562,19.9598
27.2300,19.5740,20.6138,17.2592,17.2028,20.7605,19.5569,20.0364
13.9020,24.0865,20.9210,23.8132,17.4853,18.6029,22.5887,20.6083
33.9850,25.8295,16.3573,18.3237,16.7614,17.9593,20.5504,20.5866
18.1790,11.2560,14.6672,16.2833,20.7854,18.7357,19.6556,20.0326
10.4080,27.9310,26.3790,24.7200,21.3973,20.3515,19.5161,19.1676
17.6770,15.5750,27.6680,24.1323,19.1203,19.2544,19.4777,19.4736
31.9440,25.8775,26.5475,20.9931,20.7518,17.9882,21.3943,19.8802
14.3290,,6.8405,21.4710,16.8414,18.5934,17.1147,19.7701,20.6321
11.6570,,9.2310,27.4703,23.5138,20.3376,25.1154,20.2767,20.2545
27.1820,16.9385,12.0265,24.2286,18.2279,19.2422,20.8534,18.7647
17.9630,19.7910,14.5285,30.6704,20.9828,22.0495,22.0203,20.0899
15.7480,17.7655,13.2110,20.0549,26.3834,19.0303,18.5184,20.2816
12.3090,21.9455,14.6058,21.7933,19.9842,20.1392,19.5657,19.7128
14.4810,15.9345,21.3170,15.1875,18.2268,20.7152,19.9202,20.3229
7.8410,22.6200,12.2342,18.8875,21.5142,18.5894,20.9490,19.8084
11.2930,25.0695,30.9518,22.4030,20.6200,20.2213,22.6548,19.7172
23.4330,17.6640,21.7282,13.6819,16.7669,24.9595,20.8010,20.1108
21.6950,16.9855,20.4462,18.3318,20.1792,20.2657,18.4846,20.2492
16.2420,16.0150,11.5762,18.6876,20.5975,17.2666,19.4641,19.9284
17.3590,13.7495,17.4065,18.0251,23.4807,22.1296,19.0031,19.6581
32.1860,10.6725,27.3487,20.7550,19.4647,19.6461,19.9640,19.3644
9.0770,20.3625,25.5870,23.6868,17.5640,20.3495,19.6950,19.9137
21.7590,15.3305,18.6375,20.8772,22.5932,18.7341,19.4324,19.8823
21.1330,14.6635,16.6420,15.1686,19.9716,18.5106,20.1008,19.6856
22.6670,11.2285,17.9593,17.9930,18.2363,20.2451,20.1722,19.6556
13.9130,18.5140,10.2750,16.6499,22.6124,18.1466,19.3077,20.2505
28.3390,19.9890,19.4285,21.7262,17.7083,19.0183,17.4434,19.3309
13.3890,18.7435,15.8698,28.8739,26.2910,22.3758,21.4709,19.4255
44.0720,51.8725,31.7545,25.5219,19.4992,19.0459,20.5173,19.3425
35.8450,20.7225,12.7910,26.6189,24.5828,19.8776,20.5514,20.8601
14.4650,36.5740,19.7982,24.3733,18.4561,18.4785,20.1592,19.0351
21.6610,15.9515,21.8508,20.7283,19.0431,19.8886,21.5275,20.2464
6.6770,25.1040,14.0515,22.4318,17.1876,18.8208,20.5920,19.3036
12.4490,14.4660,18.1663,17.2922,19.3869,18.7899,21.5712,20.0505
13.9500,27.4430,22.7297,20.3296,18.8828,15.5654,19.2133,21.2498
13.1820,48.6095,14.1392,22.7817,22.2071,18.0665,20.0976,20.0760
44.6640,11.4785,18.6218,23.3821,18.3381,22.3759,20.2694,20.1485
10.6940,,7.6470,19.1338,15.1539,18.8348,20.9364,21.1706,19.7025
18.4950,,8.4740,19.8910,21.7352,21.7483,18.8473,20.0338,20.0950
26.9350,19.1945,11.9462,16.8027,23.4679,20.2665,21.8712,20.3134
2.6350,26.7225,16.9320,18.3445,17.6455,23.4526,19.7537,19.9788
15.6490,11.4580,24.3203,20.5840,16.8193,21.7249,19.0966,20.6430
10.6100,23.1455,15.3178,19.4288,21.4598,19.9300,18.7098,19.5620
27.7880,11.8275,21.9980,14.6900,20.4939,21.1707,19.1894,19.5687
15.6160,14.6140,14.3440,20.0478,18.1252,21.9671,21.9562,18.9681
13.5180,24.6530,14.2360,26.6932,23.7168,17.3441,19.4301,20.1363
15.7290,28.2475,14.8140,19.1950,22.2615,18.7734,20.9189,19.2098
25.4050,26.3200,18.8622,31.0667,22.8608,20.2588,19.2728,20.1662
21.6230,15.8110,19.5207,20.3930,18.2520,19.6726,19.5187,19.3658
36.4460,19.2465,21.1748,14.8987,27.2447,19.2827,19.9388,20.0465
26.5600,11.8080,19.0422,14.3233,22.2584,23.6831,19.3566,19.0734
17.0850,13.9100,13.4182,13.1709,21.0643,19.1055,18.9911,20.4243
23.0850,17.8005,,9.8100,18.2619,19.9819,21.0671,18.4509,20.1034
28.8750,22.2660,16.5195,20.0456,19.8995,18.4730,20.0512,19.7895
21.6370,22.3470,18.9920,18.9639,16.8966,22.0391,19.6157,19.9272
10.7190,11.6865,14.7332,20.5833,19.8446,18.5144,19.4499,19.2831
29.1860,17.8140,17.3180,17.6449,19.5028,21.2824,20.4640,20.0589
10.9400,24.0015,13.0723,14.6242,17.6946,20.4244,19.1544,20.3593
31.9020,27.9800,15.4242,17.9969,20.1458,21.9997,19.5095,19.8483
54.8440,12.7110,22.0063,21.8894,17.3628,22.0410,17.9147,20.0420
11.7570,22.1835,20.6953,23.2911,19.3243,18.7496,19.2154,19.5754
17.2150,19.8675,17.0697,20.9477,21.0234,18.2872,20.2422,20.0640
66.9310,24.8040,17.2405,19.1868,19.3518,20.5450,17.4059,20.3295
8.5760,12.4330,14.9663,15.6453,22.6649,18.5865,20.0038,20.7843
23.1270,,8.9835,24.1588,19.0353,16.6438,22.6081,19.5796,19.1012
13.1400,13.0775,19.6605,26.9079,17.3520,17.2324,20.1015,19.3750
8.3770,11.9690,24.7750,22.8457,19.6705,20.9769,20.6023,20.0587
11.4380,38.9800,11.3360,20.8014,22.3449,20.9210,18.2158,19.1909
19.4040,26.0665,15.5365,18.9104,20.0446,22.5611,18.9861,19.6800
9.4280,11.2355,24.8990,15.9290,17.7959,22.7484,21.3840,19.2913
18.3530,10.9820,13.8603,17.5397,19.2872,21.6613,17.7941,20.5529
61.1670,13.7830,15.7422,18.6677,20.0490,19.9407,19.6051,20.2290
17.9290,23.6280,23.9743,19.9811,19.8410,18.3706,20.5115,19.9439
23.3330,19.2580,12.4305,16.1523,19.6029,18.5987,19.8252,19.4727
5.8620,18.0225,17.6045,15.2032,19.8756,18.7543,18.7190,19.8391
12.4730,48.2180,16.0313,25.5567,17.1604,20.1739,19.8653,19.7539
36.4920,13.7730,22.8825,14.8120,18.0220,21.0083,18.5038,20.2630
31.5190,38.9290,18.9030,19.9434,22.6716,16.9979,18.7146,18.9904
11.9160,24.6230,20.0715,17.6975,20.1611,21.0077,20.1314,19.8857
12.1680,18.2010,16.5448,20.4351,18.6822,18.9202,20.2845,21.0676
13.9000,14.7210,22.2323,20.3447,18.9622,19.6681,18.8046,19.7703
7.1750,14.6595,26.7143,17.6491,22.5976,19.7219,19.6289,19.6539
24.2040,17.8580,30.5723,18.0760,20.3966,18.5180,19.7473,20.4370
18.9260,24.1845,19.8445,18.8895,18.9994,20.3468,18.9903,19.9840
15.9270,20.7700,29.7645,18.7684,21.1280,19.4217,18.5259,20.0050
16.5060,22.1695,26.3457,15.5406,20.1647,20.7799,20.1700,20.2904
16.8360,34.5560,21.0308,15.9992,17.7248,19.6980,19.8157,19.9899
19.7130,21.9445,27.6825,15.5643,18.1980,20.6464,21.4566,20.1986
28.8380,13.1260,27.1500,23.7176,21.3075,17.9614,20.0516,20.1501
9.3640,47.1625,13.9402,18.8484,20.0005,20.6540,18.1683,19.6105
6.2380,17.9080,23.3595,18.8740,16.6632,15.9302,20.3815,19.9426
10.1530,18.3935,24.7730,21.7415,15.1971,18.9567,18.9849,19.8230
104.694,19.1745,22.1223,17.7047,18.4766,22.5750,22.9487,19.5110
21.6160,18.0295,15.9175,17.9113,19.4368,20.3668,19.0507,20.1109
14.2390,14.8235,25.0043,19.6461,21.5083,20.9374,23.6523,20.2924
28.2830,17.5505,18.0622,18.0685,23.6416,20.0972,20.8998,20.3065
1.5810,16.7215,18.8320,19.1124,18.8676,18.2267,20.2916,20.2172
31.9480,31.1285,17.0673,19.9193,21.8659,22.8760,19.5186,20.4185
35.0880,21.2945,17.0303,17.2918,19.2310,19.1335,21.6148,20.2675
21.7200,15.1745,15.0938,19.8775,22.6438,21.1848,18.3544,20.8365
26.7930,,8.1790,23.4497,23.5713,20.6767,21.7492,19.6012,19.4929
15.5250,19.2155,11.2407,16.1902,19.5176,21.3058,20.8146,19.4539
69.2060,11.0215,16.2967,20.2790,19.2348,20.6360,20.1431,21.6532
35.2000,17.0395,17.9817,23.6558,17.2186,20.5481,20.3347,20.6827
17.4580,13.3160,20.0882,14.5528,23.3128,20.5020,18.6030,19.5204
26.5280,31.5055,21.6878,14.6378,22.4393,22.6405,18.0244,19.6009
15.9520,25.2535,23.2133,19.8809,19.0915,19.1730,17.8140,19.9136
5.6170,17.1505,19.2480,16.8542,19.1755,19.2537,20.0810,19.9141
15.5250,30.2540,14.5365,15.3798,20.6763,20.4514,18.0979,20.6004
21.8450,16.1395,22.3290,16.0820,21.6933,19.7439,18.4838,20.3637
12.9540,32.4320,18.4070,25.6137,21.6807,21.3178,20.9009,20.4624
9.7680,14.7695,17.4187,20.8483,21.8176,19.2211,21.7658,20.5728
27.9580,19.4980,25.0108,18.5228,17.0589,20.0837,20.2469,20.0818
32.6760,35.0505,15.4108,16.6985,25.5528,22.2574,18.1413,20.0930
24.7500,13.9395,18.8243,20.0080,24.8391,19.0885,18.1553,20.1328
8.8390,31.6920,15.6665,20.8627,16.4328,20.9792,18.9822,20.7788
52.2660,29.7750,18.5293,20.4959,19.5633,23.2368,19.9441,19.5723
11.6510,13.0305,20.8495,23.0363,21.5329,20.5057,18.3690,20.5684
12.8410,10.2440,19.1670,16.7162,22.6044,19.1595,18.9951,20.4663
11.6570,14.0490,20.6573,23.2695,18.3996,20.3479,19.6055,21.3268
23.7120,15.6680,24.5048,18.3483,20.0354,19.5992,18.2246,20.5197
34.1760,22.8585,13.1355,18.0184,25.2456,18.5941,20.9917,19.9609
7.2840,30.2480,26.7363,14.3246,18.0338,18.8526,19.4270,20.0173
13.9760,12.1925,14.7440,13.9387,20.3121,18.5670,19.3461,19.1750
30.7760,21.1940,23.1623,19.5560,20.0133,18.2819,19.7328,20.6053
7.6990,14.1660,17.8460,20.8915,18.4941,20.0969,20.2978,19.7103
14.5950,13.3120,18.4940,17.7811,20.9594,21.0606,19.5647,20.1162
18.1740,16.0920,15.0347,22.1683,19.9433,22.8517,20.1305,20.6113
12.3750,29.8415,22.0168,18.8154,20.5034,18.6739,21.1397,19.4825
17.2150,,9.5060,14.3658,19.9656,18.9844,20.1862,18.0646,20.0660
27.7980,14.6480,18.2487,18.3450,20.0710,19.2108,17.6226,19.9889
20.8350,18.3740,,9.7275,24.0929,22.5645,22.6270,20.0061,19.7774
14.0540,25.5605,23.2978,24.3430,19.3845,19.6714,21.5145,19.6063
18.4060,13.1645,24.8200,19.8196,19.0578,18.8743,21.0766,19.6571
20.4170,14.3345,14.4330,21.8567,21.4679,20.7759,19.2289,19.4030
26.0010,25.9980,27.6408,20.9662,18.6996,18.2614,20.1092,19.2997
18.5400,25.2380,17.8413,21.4334,20.3493,20.1162,20.8016,19.7226
31.5700,22.0675,12.3405,13.2285,24.1656,19.7614,18.6930,20.7767
18.8720,25.7160,21.3773,17.9668,18.9996,18.4577,18.6622,19.4098
14.5710,,9.0005,21.0983,17.0037,19.1773,20.2554,20.2496,19.9989
13.8110,24.2560,17.1575,21.7492,20.8556,17.6198,20.7083,19.1738
21.1020,12.6355,18.9930,47.1488,21.1029,20.3624,18.7037,19.9501
27.5760,16.5770,15.0380,18.3369,20.5505,17.2821,17.3913,20.1228
7.9420,12.4810,20.9097,14.8260,25.9231,19.6197,19.6881,19.4230
26.9350,20.1810,23.2487,16.7387,19.6638,19.5487,17.5048,20.4168
26.0960,21.6670,13.7672,17.5886,21.3476,20.5536,18.8043,20.3391
74.1680,10.0025,13.7052,22.0627,17.5156,19.1002,18.8759,19.7708
17.6820,20.2430,15.3918,19.1203,20.8035,20.1312,22.4886,19.6470
18.9940,14.8420,11.2315,18.2330,22.4435,19.6908,19.1462,20.2483
22.2530,16.1615,16.9947,17.7997,18.2522,19.2090,19.2579,20.4032
32.6910,22.9160,16.9635,16.9762,18.6486,19.8405,17.5373,20.4828
14.9050,36.7805,13.3178,12.1400,20.5499,21.0876,20.4212,20.3676
29.0290,10.9290,21.6008,22.1270,17.9589,19.0784,19.0522,19.6508
31.1650,22.2300,21.1457,19.3390,19.2292,19.2305,20.1919,18.9669
27.9560,17.4685,39.8235,16.8548,18.0832,20.4664,18.2376,19.4920
13.9730,13.5080,25.5340,16.2173,19.6220,18.5527,19.8852,19.7068
13.5180,22.1605,20.1730,23.2990,17.8214,17.5056,20.7334,20.6905
25.6500,14.7605,21.8510,21.9902,19.3125,18.3238,19.7631,20.0256
12.0140,24.1395,31.9335,32.1776,16.1374,20.6922,20.2771,19.7452
14.2480,21.0620,10.7155,17.4128,20.4263,17.7385,19.0781,19.2050
26.7800,12.2945,20.1380,18.6729,21.1201,20.8977,20.2754,19.6946
9.4540,46.8095,11.9075,19.9076,19.0737,19.5867,19.7016,19.7847
14.5140,11.9890,21.1185,17.6013,17.5960,18.1959,19.3786,18.8118
19.0270,25.6860,25.9985,24.2887,24.5253,16.6159,19.9032,19.4883
21.6620,17.1920,22.6660,23.1309,25.0637,22.8025,19.6561,20.4067
19.9070,10.4745,16.5170,20.8279,20.6396,17.2051,20.3134,19.7793
16.0180,26.2770,14.5480,18.5812,18.4852,20.8616,19.5075,19.7320
14.4370,11.7620,17.2357,24.4079,18.8626,18.2975,18.4409,19.5007
12.9920,26.3470,18.8985,20.1546,19.0701,18.0164,19.6217,20.1435
20.7930,16.1405,15.5262,19.1588,21.3024,22.1866,19.3623,21.0835
18.4270,15.2840,15.3025,24.9217,18.6761,20.8301,20.6555,19.4605
11.7760,11.8830,24.7215,17.3563,19.7455,20.3745,20.1469,19.6487
12.0510,17.7240,19.7790,17.3534,23.7670,18.5393,18.8036,20.1800
17.9840,17.0860,19.6060,21.2877,21.4870,17.8923,19.2965,20.4670
51.9110,25.7505,17.7985,17.0638,18.0775,20.9017,19.6645,19.6898
14.7700,33.6325,29.2613,15.1368,21.2653,17.0705,21.3823,19.6403
16.4260,29.4070,21.0345,15.2528,19.8195,21.7725,17.5248,20.3470
18.7480,27.9445,23.6065,22.6590,17.9291,20.9954,19.1489,19.9319
19.2330,25.2340,18.8860,20.2274,21.1953,17.9199,20.0763,20.1731
27.0220,31.8150,20.9143,13.5016,20.3566,17.6684,19.5994,19.6441
14.7130,13.1970,18.7207,45.1660,19.7961,21.4819,20.5775,20.7220
34.7090,22.4710,18.3727,18.1686,16.7266,17.7282,19.0010,19.0936
17.2880,41.7780,18.9447,16.9983,21.2414,21.0577,20.7790,20.2039
25.8140,17.1565,15.4265,21.0443,18.9910,19.9653,18.9418,19.4895
21.7910,11.3960,17.0965,21.3852,19.7306,20.4383,19.5978,19.6521
41.9550,12.6600,20.7657,18.3303,19.7921,19.2120,20.1625,19.6562
21.6680,21.9750,15.7890,18.4492,18.4663,18.8285,20.9801,19.6854
16.7660,24.5420,23.5820,16.0798,18.4492,18.6095,19.5151,19.2208
16.0370,13.3320,18.0103,19.4955,20.6216,19.3110,19.6780,19.0317
3.9420,16.3920,12.0442,18.8733,19.8891,20.4197,19.2743,19.5357
14.4320,11.6225,13.8193,17.2203,20.9724,19.1877,19.7456,19.9552
7.8120,18.3185,14.8368,17.8795,14.2672,17.8198,18.6652,19.9267
24.7800,33.5310,28.2695,20.5036,19.0751,18.3431,19.8269,20.1705
11.2850,14.3400,10.4168,25.8784,21.6497,19.0860,20.4691,20.5567
17.6320,22.8625,23.3520,16.7849,17.1906,20.9409,19.7550,19.7935
28.8400,26.2595,22.3727,20.4166,17.3737,19.3218,19.4018,19.3461
4.5240,20.5760,13.1370,20.7582,19.4523,18.4797,20.4546,19.8085
23.1020,14.3735,32.3660,22.1200,19.7870,22.0894,21.5347,19.8099
20.4170,30.1235,26.4090,17.2722,20.5684,19.5986,20.2123,20.6521
16.9620,23.8385,17.8053,18.0154,18.5290,18.0107,19.6368,20.2713
24.8830,16.4920,18.1015,19.5020,19.4198,19.4594,23.2698,20.0664
38.7170,36.3155,23.4395,17.6921,21.6875,19.7983,20.0181,19.9487
11.8330,12.4410,23.0897,18.4291,20.9644,18.8405,17.7985,19.8191
114.719,22.4160,23.3253,20.0300,17.2359,20.6541,18.1284,20.0364
15.5560,78.4550,14.2445,26.5378,20.3254,19.6566,17.9296,20.2718
65.5000,15.6880,22.0055,18.6359,19.9369,18.3241,19.5622,20.2710
14.3010,24.3520,27.1698,11.8771,17.0447,18.9514,18.5145,20.3021
10.2920,25.6565,18.4070,29.1663,22.3370,18.1005,18.9338,18.7912
40.8340,25.6185,22.4865,27.5791,20.9738,18.6998,21.7545,18.8393
31.3980,11.3055,24.6065,15.3355,17.4442,21.6402,19.2175,19.8415
10.5810,20.5735,13.7210,17.4188,17.6635,18.2502,18.5790,20.4894
15.5790,17.1205,13.8785,27.4535,22.0174,21.3812,19.7260,19.7881
4.4250,34.2030,17.8298,19.6568,20.8564,22.4050,21.1319,20.3369
24.0940,12.2130,19.9178,17.6880,21.3188,20.5082,22.9340,20.7500
7.7590,21.3215,17.3290,23.3266,18.7242,17.5555,18.2633,20.0499
41.2280,14.3090,16.9232,19.3815,19.4326,22.5476,23.0255,19.9121
12.9920,26.9200,27.0183,19.8690,20.9950,17.1110,18.8134,19.3842
22.1810,21.6475,33.0913,23.3042,17.4660,19.2255,20.5588,20.3426
11.7970,,7.0805,16.1788,23.6980,22.3539,19.7801,19.8300,20.5721
8.0710,15.6125,15.1700,19.4382,18.5789,20.9829,18.8056,19.3950
20.6380,22.1830,20.1578,20.9474,18.5506,19.1774,19.5116,20.1231
7.5850,,9.4140,21.7995,15.7996,18.5547,18.7924,18.3512,19.3268
14.5610,15.4435,20.1765,22.2665,18.2214,22.5695,19.7119,20.9424
26.0080,18.2700,20.5700,21.6556,16.7898,23.3279,19.8299,20.2263
13.4030,18.1050,25.9113,20.2280,17.2564,18.5410,19.9426,20.0369
10.8940,17.4985,16.4913,18.8273,19.3912,19.5605,20.6602,19.5620
7.6820,25.1205,26.9895,21.1880,20.3079,26.3290,19.2753,19.8026
14.1730,40.8990,17.0645,22.2476,21.0764,20.9756,20.4755,18.9500
14.8190,20.5260,28.4415,20.7692,17.9771,19.5956,21.8826,20.6754
17.2000,17.3955,24.6358,15.3435,17.5000,22.2039,21.4897,19.3921
9.7800,15.6185,11.7102,23.5184,21.0369,20.0705,19.5141,20.0275
12.1590,17.5760,14.7602,16.1892,20.7586,20.5128,20.6370,20.2341
28.4990,15.4505,13.1952,20.1512,19.0920,19.5254,20.3132,19.5773
31.2260,14.2385,12.3782,18.6807,20.0815,19.5117,18.9950,19.4936
32.2750,11.4115,,9.4442,18.6624,16.5506,23.3182,22.4780,19.0412
6.6620,12.6025,24.2082,26.5929,19.8412,19.9114,19.9632,20.2226
10.5740,14.7065,14.7230,19.7151,16.9650,18.2156,19.2978,20.1454
13.4190,17.0320,14.4110,15.4369,16.2667,18.4932,19.9740,19.2799
27.9520,21.8080,,7.9120,17.6925,25.4542,18.7896,18.9624,19.7349
24.1280,18.4830,34.3830,17.2104,20.1508,20.4128,19.1683,19.3454
12.7530,15.6565,15.4555,17.7472,17.9227,18.9311,18.3635,19.9157
22.6650,18.6795,19.9462,24.9275,16.4874,22.6981,19.5533,20.9434
14.1870,13.7025,27.2308,16.4025,21.5622,19.3171,19.3111,19.5905
26.0010,18.7250,14.9590,15.0779,20.1610,20.9690,19.8026,18.9313
13.3820,22.3715,15.1325,18.3698,17.7714,20.5169,20.5694,18.4402
13.0860,20.0910,10.8215,16.9108,18.8236,20.1526,21.1604,20.3880
42.9290,18.5480,18.6780,23.0353,18.1033,18.4632,19.2955,20.5618
22.5870,17.7085,23.0627,25.5506,17.9294,18.7428,21.9420,19.4629
19.0790,13.7800,27.9835,19.2260,21.6730,16.2483,21.1045,20.1210
9.1510,20.4080,24.6925,18.6583,22.7002,19.8005,19.1706,19.5628
24.2750,21.0440,20.3610,14.3409,21.0336,18.9457,20.5930,19.1411
47.6190,17.1850,16.7375,15.9029,20.6266,16.6823,20.5501,19.4121
7.5660,18.7290,14.0055,24.3409,19.6911,21.2485,19.3103,20.3544
17.1010,25.2960,28.0063,15.9397,21.0579,18.9135,20.0767,20.8045
11.4060,22.9800,14.6578,17.9481,18.1781,16.6060,20.3612,19.9195
33.5710,28.1130,20.4005,22.9820,18.9006,19.5897,22.5394,20.2601
13.2130,,8.6570,13.4882,20.5466,15.4321,17.4505,20.2099,19.9509
19.4720,25.4030,15.2950,20.3527,20.3526,19.5171,20.1693,19.5980
17.4580,28.5330,18.1265,21.6778,22.7279,20.4876,18.8001,19.4878
22.4630,34.0895,11.3238,14.2351,19.0755,21.3142,23.8642,19.8203
34.4160,,9.9805,16.2495,23.3138,17.8782,21.2611,18.4173,19.4012
10.3630,20.4280,18.7343,16.6928,16.2629,22.2704,18.8443,19.8638
9.2010,21.6950,16.1165,21.9340,25.5742,19.5292,19.6907,19.4984
10.7520,20.6800,13.6628,14.8941,17.9708,20.9647,19.0705,19.8581
23.6020,17.4360,20.1505,18.1198,20.8250,19.9182,18.2568,20.1656
41.5570,15.5970,18.0213,15.8919,21.1658,16.3645,20.5987,19.6929
23.1020,28.9780,18.2420,19.1014,16.9254,17.9427,19.4419,20.0882
13.1430,10.9935,15.0455,19.0227,18.9143,18.3679,19.0995,19.2685
7.6600,15.5500,13.5025,14.3484,15.3529,18.5428,17.7687,20.2230
24.5500,11.6435,11.3698,15.5889,19.9838,19.4216,19.1479,19.0027
6.8370,12.9015,22.0993,20.1504,22.3438,19.9817,20.2619,20.0256
